player_id,enrollment_date,loyalty_tier,age_band,home_region,marketing_opt_in,active_flag
PLY00000460,2024-06-08,Standard,21-29,West,1,1
PLY00000461,2021-08-22,Gold,30-39,Southeast,0,0
PLY00000462,2025-02-08,Platinum,21-29,Southwest,0,1
PLY00000463,2025-09-14,Standard,21-29,West,1,1
PLY00000464,2022-06-06,Standard,40-49,West,1,1
PLY00000465,2025-03-21,Platinum,30-39,West,0,1
PLY00000466,2024-08-12,Standard,50-59,Northeast,1,1
PLY00000467,2025-06-11,Gold,21-29,Midwest,1,1
PLY00000468,2022-11-01,Gold,40-49,Northeast,1,0
PLY00000469,2025-03-28,Standard,21-29,Southeast,1,1
PLY00000470,2023-01-12,Gold,60+,Southwest,1,1
PLY00000471,2025-12-21,Platinum,21-29,West,1,1
PLY00000472,2023-10-31,Gold,21-29,West,1,1
PLY00000473,2026-02-10,Platinum,30-39,Midwest,1,1
PLY00000474,2025-08-24,Gold,40-49,Midwest,1,1
PLY00000475,2025-06-27,Gold,30-39,West,1,1
PLY00000476,2025-03-28,Standard,40-49,Southwest,1,1
PLY00000477,2023-10-25,Silver,50-59,Midwest,1,1
PLY00000478,2024-04-10,Standard,40-49,West,1,1
PLY00000479,2023-08-15,Standard,21-29,Southeast,0,1
PLY00000480,2022-04-09,Standard,40-49,Midwest,0,1
PLY00000481,2023-11-27,Platinum,50-59,West,0,1
PLY00000482,2025-05-14,Standard,30-39,Northeast,1,1
PLY00000483,2023-08-10,Platinum,30-39,Southeast,0,1
PLY00000484,2025-06-26,Silver,21-29,West,1,1
PLY00000485,2026-05-19,Standard,21-29,Southeast,0,1
PLY00000486,2024-10-03,Standard,40-49,Northeast,1,1
PLY00000487,2024-05-24,Standard,60+,Southwest,0,1
PLY00000488,2021-10-11,Standard,50-59,Southeast,1,1
PLY00000489,2025-09-26,Standard,50-59,Southeast,1,1
PLY00000490,2024-04-18,Standard,40-49,Southwest,1,1
PLY00000491,2023-01-29,Standard,40-49,Southwest,1,1
PLY00000492,2025-09-05,Gold,60+,Southeast,1,1
PLY00000493,2023-05-04,Silver,50-59,Midwest,1,1
PLY00000494,2024-07-20,Standard,60+,West,1,1
PLY00000495,2023-09-24,Standard,60+,Southeast,1,1
PLY00000496,2024-06-05,Standard,50-59,West,1,1
PLY00000497,2023-11-29,Standard,30-39,Northeast,1,1
PLY00000498,2023-11-19,Standard,21-29,Southeast,1,0
PLY00000499,2026-04-05,Standard,30-39,Southeast,1,1
PLY00000500,2021-08-14,Silver,40-49,West,1,1
PLY00000501,2025-12-05,Gold,60+,Southeast,1,1
PLY00000502,2023-02-27,Platinum,50-59,West,1,1
PLY00000503,2022-04-05,Standard,30-39,West,1,1
PLY00000504,2023-08-02,Standard,60+,Southeast,0,1
PLY00000505,2024-12-27,Standard,40-49,Northeast,1,1
PLY00000506,2025-09-08,Gold,21-29,West,0,0
PLY00000507,2026-04-03,Standard,50-59,West,1,1
PLY00000508,2023-07-30,Standard,30-39,Southwest,0,0
PLY00000509,2025-08-01,Silver,30-39,West,1,1
PLY00000510,2025-09-15,Silver,30-39,West,0,1
PLY00000511,2025-05-06,Silver,40-49,Southeast,1,1
PLY00000512,2021-09-05,Silver,60+,Southwest,0,1
PLY00000513,2022-04-29,Silver,30-39,West,1,1
PLY00000514,2024-01-14,Silver,60+,Northeast,0,1
PLY00000515,2023-06-02,Silver,30-39,Midwest,0,1
PLY00000516,2024-12-21,Gold,21-29,Midwest,1,1
PLY00000517,2023-08-08,Standard,21-29,Midwest,1,1
PLY00000518,2024-02-20,Standard,50-59,Southwest,0,0
PLY00000519,2024-09-02,Gold,50-59,Southwest,1,1
PLY00000520,2025-07-23,Gold,60+,Southeast,1,1
PLY00000521,2026-03-29,Gold,40-49,Northeast,1,0
PLY00000522,2026-01-18,Standard,30-39,Southwest,1,1
PLY00000523,2024-06-16,Gold,21-29,Midwest,1,1
PLY00000524,2025-02-24,Standard,21-29,Southwest,0,1
PLY00000525,2026-03-19,Gold,30-39,Northeast,1,1
PLY00000526,2024-05-06,Standard,60+,West,1,1
PLY00000527,2024-07-11,Standard,21-29,Southwest,1,1
PLY00000528,2025-05-23,Standard,40-49,Northeast,1,1
PLY00000529,2023-11-02,Silver,60+,Southwest,1,1
PLY00000530,2024-02-21,Standard,40-49,Northeast,1,1
PLY00000531,2023-09-03,Silver,50-59,Southwest,0,1
PLY00000532,2023-06-30,Silver,50-59,Southeast,1,1
PLY00000533,2022-07-23,Standard,21-29,Midwest,1,1
PLY00000534,2023-03-04,Gold,60+,Northeast,1,1
PLY00000535,2024-03-20,Standard,40-49,West,1,1
PLY00000536,2022-07-20,Standard,21-29,Southwest,0,1
PLY00000537,2026-02-02,Standard,50-59,West,0,1
PLY00000538,2023-02-09,Standard,21-29,West,1,1
PLY00000539,2023-03-01,Silver,60+,Southeast,1,1
PLY00000540,2023-05-17,Standard,30-39,Southeast,0,1
PLY00000541,2025-08-26,Standard,50-59,Southeast,0,1
PLY00000542,2023-11-20,Gold,40-49,Midwest,0,1
PLY00000543,2025-12-29,Standard,50-59,West,1,1
PLY00000544,2023-12-10,Standard,50-59,Northeast,0,1
PLY00000545,2022-05-22,Standard,50-59,Northeast,1,1
PLY00000546,2023-03-09,Silver,21-29,Northeast,1,1
PLY00000547,2024-01-20,Standard,60+,Midwest,0,1
PLY00000548,2023-06-20,Silver,60+,West,1,1
PLY00000549,2024-08-08,Standard,60+,West,1,1
PLY00000550,2023-01-22,Standard,40-49,Southeast,1,1
PLY00000551,2024-02-08,Standard,40-49,Northeast,1,1
PLY00000552,2021-08-26,Standard,50-59,Northeast,0,1
PLY00000553,2026-01-28,Standard,50-59,Midwest,1,1
PLY00000554,2022-08-11,Silver,30-39,Southwest,1,1
PLY00000555,2023-11-13,Silver,60+,Midwest,0,1
PLY00000556,2021-12-02,Standard,40-49,West,1,1
PLY00000557,2021-12-30,Standard,60+,Northeast,1,1
PLY00000558,2026-03-29,Standard,21-29,Southeast,1,1
PLY00000559,2024-01-07,Standard,30-39,Midwest,1,1
PLY00000560,2022-08-10,Standard,21-29,Northeast,1,1
PLY00000561,2025-09-16,Standard,50-59,West,1,1
PLY00000562,2022-05-28,Gold,40-49,Northeast,1,1
PLY00000563,2021-08-21,Standard,60+,Southeast,0,1
PLY00000564,2026-06-01,Silver,40-49,Southwest,1,1
PLY00000565,2023-12-14,Platinum,21-29,Southwest,0,1
PLY00000566,2025-07-11,Silver,21-29,Southeast,1,1
PLY00000567,2025-08-09,Standard,40-49,Southwest,0,1
PLY00000568,2025-04-12,Standard,30-39,Southwest,1,1
PLY00000569,2024-06-06,Silver,60+,Northeast,1,0
PLY00000570,2023-02-06,Platinum,40-49,West,1,1
PLY00000571,2021-12-20,Standard,21-29,Southwest,1,0
PLY00000572,2023-09-06,Silver,40-49,Midwest,1,0
PLY00000573,2025-08-06,Silver,30-39,Southeast,1,1
PLY00000574,2022-07-03,Standard,60+,Southwest,1,1
PLY00000575,2022-02-02,Silver,50-59,Midwest,1,1
PLY00000576,2024-12-09,Standard,21-29,West,1,1
PLY00000577,2025-09-18,Standard,30-39,West,1,1
PLY00000578,2022-03-01,Gold,40-49,West,1,1
PLY00000579,2026-06-10,Silver,60+,Southeast,1,1
PLY00000580,2021-12-27,Silver,60+,Southeast,0,1
PLY00000581,2022-10-28,Silver,30-39,Midwest,1,1
PLY00000582,2022-10-20,Standard,40-49,Midwest,1,1
PLY00000583,2026-04-27,Gold,50-59,Northeast,0,1
PLY00000584,2024-02-12,Gold,21-29,Southwest,0,1
PLY00000585,2022-04-04,Gold,50-59,West,1,1
PLY00000586,2023-08-24,Gold,30-39,Southeast,1,0
PLY00000587,2022-07-17,Gold,50-59,Southeast,1,1
PLY00000588,2026-04-12,Silver,50-59,Midwest,1,1
PLY00000589,2025-01-27,Silver,21-29,Southwest,1,1
PLY00000590,2023-06-15,Standard,30-39,Southwest,0,1
PLY00000591,2025-12-23,Standard,50-59,Southwest,1,0
PLY00000592,2024-10-07,Standard,21-29,West,1,1
PLY00000593,2025-05-13,Standard,40-49,West,1,1
PLY00000594,2025-04-19,Silver,30-39,Southeast,1,1
PLY00000595,2024-01-23,Standard,50-59,West,1,1
PLY00000596,2025-03-07,Gold,40-49,Midwest,1,1
PLY00000597,2024-02-17,Standard,50-59,Southeast,1,1
PLY00000598,2026-05-15,Standard,30-39,Southeast,0,1
PLY00000599,2022-01-17,Standard,30-39,Southeast,0,1
PLY00000600,2022-05-18,Silver,60+,West,1,1
PLY00000601,2023-04-20,Silver,21-29,Southwest,0,1
PLY00000602,2023-04-30,Standard,21-29,West,0,1
PLY00000603,2023-10-14,Silver,21-29,Northeast,1,1
PLY00000604,2022-03-23,Standard,60+,Midwest,1,1
PLY00000605,2022-11-13,Silver,21-29,Midwest,1,1
PLY00000606,2023-07-29,Standard,60+,West,1,1
PLY00000607,2023-01-05,Gold,60+,West,1,1
PLY00000608,2026-03-24,Standard,30-39,West,1,1
PLY00000609,2022-03-04,Standard,30-39,Midwest,1,1
PLY00000610,2022-11-12,Standard,50-59,Southeast,1,1
PLY00000611,2021-07-22,Standard,21-29,Northeast,0,1
PLY00000612,2025-01-03,Silver,30-39,Northeast,0,1
PLY00000613,2025-05-13,Silver,40-49,Southeast,1,0
PLY00000614,2025-07-12,Standard,21-29,Northeast,0,1
PLY00000615,2024-01-04,Gold,40-49,Midwest,1,1
PLY00000616,2021-10-23,Gold,21-29,Northeast,0,1
PLY00000617,2023-07-03,Standard,40-49,Southwest,0,1
PLY00000618,2023-12-26,Silver,40-49,Midwest,1,1
PLY00000619,2023-12-09,Platinum,40-49,Southwest,1,1
PLY00000620,2025-05-24,Standard,30-39,Northeast,1,1
PLY00000621,2022-02-20,Platinum,30-39,Northeast,1,1
PLY00000622,2023-07-09,Gold,50-59,Southeast,1,1
PLY00000623,2023-10-13,Silver,30-39,Southwest,0,1
PLY00000624,2023-03-20,Standard,21-29,Northeast,1,1
PLY00000625,2025-02-23,Silver,60+,West,0,1
PLY00000626,2022-07-05,Platinum,40-49,West,1,1
PLY00000627,2026-03-01,Standard,30-39,Southwest,1,1
PLY00000628,2023-06-12,Standard,60+,West,1,1
PLY00000629,2022-10-19,Standard,50-59,Southwest,0,1
PLY00000630,2023-10-17,Standard,30-39,Midwest,0,1
PLY00000631,2022-09-28,Standard,50-59,Southwest,0,1
PLY00000632,2022-02-20,Standard,60+,Southwest,1,1
PLY00000633,2022-01-15,Standard,50-59,Northeast,1,1
PLY00000634,2022-12-11,Silver,21-29,Northeast,0,0
PLY00000635,2024-02-24,Silver,60+,West,1,1
PLY00000636,2026-05-17,Platinum,40-49,Northeast,0,1
PLY00000637,2023-12-27,Standard,60+,West,1,1
PLY00000638,2025-04-08,Silver,21-29,Northeast,0,1
PLY00000639,2022-08-04,Standard,40-49,West,1,1
PLY00000640,2025-07-09,Standard,30-39,Southwest,1,1
PLY00000641,2024-02-13,Silver,21-29,Midwest,1,1
PLY00000642,2024-12-15,Gold,50-59,Southeast,1,1
PLY00000643,2023-11-06,Silver,21-29,Southwest,1,1
PLY00000644,2025-10-15,Silver,21-29,Southwest,1,1
PLY00000645,2026-02-15,Standard,50-59,Northeast,1,1
PLY00000646,2025-09-25,Gold,60+,Southwest,0,1
PLY00000647,2025-04-04,Gold,60+,Southeast,0,1
PLY00000648,2022-03-20,Standard,60+,West,0,1
PLY00000649,2021-11-14,Standard,60+,Southeast,1,0
PLY00000650,2025-03-17,Platinum,50-59,Southeast,1,1
PLY00000651,2024-04-10,Gold,60+,Midwest,0,1
PLY00000652,2023-08-30,Standard,60+,Southeast,1,1
PLY00000653,2021-10-02,Standard,40-49,Southeast,0,1
PLY00000654,2022-04-23,Platinum,60+,West,1,1
PLY00000655,2023-06-25,Standard,40-49,West,1,1
PLY00000656,2026-06-05,Silver,50-59,West,1,1
PLY00000657,2021-09-16,Gold,60+,Northeast,1,1
PLY00000658,2023-10-29,Silver,30-39,Midwest,0,1
PLY00000659,2026-06-08,Standard,40-49,Southeast,0,1
PLY00000660,2021-11-15,Standard,60+,Northeast,1,1
PLY00000661,2023-01-09,Silver,60+,Southeast,0,1
PLY00000662,2025-07-14,Standard,40-49,Northeast,0,1
PLY00000663,2025-12-12,Platinum,40-49,West,1,1
PLY00000664,2025-04-17,Standard,50-59,Southeast,0,1
PLY00000665,2023-11-25,Silver,60+,West,0,1
PLY00000666,2023-01-28,Silver,30-39,Midwest,1,0
PLY00000667,2025-03-29,Standard,30-39,West,1,1
PLY00000668,2025-09-18,Standard,40-49,Southeast,1,1
PLY00000669,2022-04-23,Standard,50-59,Southeast,1,1
PLY00000670,2025-07-13,Silver,60+,Midwest,1,1
PLY00000671,2024-06-29,Standard,40-49,West,1,1
PLY00000672,2025-01-02,Standard,60+,Southeast,1,1
PLY00000673,2024-05-14,Standard,30-39,Southeast,1,1
PLY00000674,2024-04-06,Standard,60+,West,1,1
PLY00000675,2022-06-03,Silver,21-29,Northeast,1,1
PLY00000676,2022-11-25,Gold,60+,West,1,1
PLY00000677,2024-05-03,Gold,50-59,Northeast,1,1
PLY00000678,2025-01-12,Standard,60+,Midwest,1,1
PLY00000679,2025-09-30,Standard,40-49,Southeast,1,1
PLY00000680,2023-12-26,Standard,60+,West,1,1
PLY00000681,2024-12-09,Silver,30-39,Southwest,0,1
PLY00000682,2026-03-19,Gold,50-59,Northeast,0,1
PLY00000683,2021-11-05,Standard,40-49,Northeast,1,1
PLY00000684,2025-05-27,Silver,60+,Northeast,1,1
PLY00000685,2022-04-13,Standard,50-59,Southwest,1,1
PLY00000686,2024-03-17,Standard,21-29,West,1,1
PLY00000687,2023-09-06,Standard,60+,Northeast,1,1
PLY00000688,2024-04-13,Gold,21-29,Midwest,0,1
PLY00000689,2022-07-09,Standard,50-59,Southwest,1,1
PLY00000690,2024-12-20,Standard,60+,Southeast,1,1
PLY00000691,2025-11-28,Silver,60+,Midwest,0,1
PLY00000692,2021-07-17,Silver,40-49,Northeast,1,1
PLY00000693,2026-02-23,Standard,21-29,West,1,1
PLY00000694,2025-06-18,Gold,40-49,Southeast,0,1
PLY00000695,2025-01-17,Standard,50-59,West,1,1
PLY00000696,2021-12-29,Silver,40-49,Southeast,1,1
PLY00000697,2023-02-16,Silver,21-29,West,1,1
PLY00000698,2025-12-10,Standard,21-29,Midwest,1,1
PLY00000699,2024-08-11,Standard,40-49,Midwest,1,1
PLY00000700,2025-10-09,Standard,60+,Northeast,0,1
PLY00000701,2025-04-17,Standard,60+,Midwest,1,1
PLY00000702,2021-12-21,Silver,40-49,Southwest,1,1
PLY00000703,2023-04-07,Silver,50-59,Midwest,0,1
PLY00000704,2023-10-21,Silver,50-59,Southwest,1,1
PLY00000705,2026-03-16,Standard,21-29,Southeast,1,1
PLY00000706,2022-08-25,Standard,30-39,West,1,1
PLY00000707,2023-12-25,Silver,21-29,Northeast,0,1
PLY00000708,2025-04-05,Gold,60+,Southwest,0,1
PLY00000709,2025-08-27,Standard,40-49,West,0,1
PLY00000710,2022-07-26,Silver,30-39,Midwest,1,1
PLY00000711,2021-10-11,Silver,40-49,Southeast,1,1
PLY00000712,2023-07-27,Standard,60+,Northeast,1,1
PLY00000713,2022-11-18,Gold,60+,Southeast,0,1
PLY00000714,2024-03-05,Standard,60+,West,1,0
PLY00000715,2026-03-21,Silver,50-59,Midwest,1,1
PLY00000716,2021-08-25,Standard,40-49,Midwest,1,1
PLY00000717,2026-03-25,Standard,40-49,Southwest,1,1
PLY00000718,2025-01-01,Standard,40-49,Northeast,1,1
PLY00000719,2022-04-29,Gold,40-49,West,1,1
PLY00000720,2023-06-12,Silver,40-49,West,1,1
PLY00000721,2022-07-01,Standard,50-59,Southeast,1,1
PLY00000722,2025-06-16,Gold,50-59,Southwest,0,1
PLY00000723,2022-07-13,Gold,50-59,Southeast,1,1
PLY00000724,2022-11-04,Standard,30-39,Southeast,1,1
PLY00000725,2025-10-09,Gold,30-39,Southwest,0,1
PLY00000726,2024-01-06,Standard,50-59,Southwest,1,1
PLY00000727,2025-11-11,Gold,21-29,Southeast,1,1
PLY00000728,2023-11-10,Standard,60+,Northeast,0,1
PLY00000729,2025-01-24,Standard,30-39,West,0,1
PLY00000730,2025-08-21,Silver,21-29,Midwest,0,1
PLY00000731,2025-07-20,Silver,50-59,Southwest,1,1
PLY00000732,2023-08-10,Silver,60+,Southeast,1,1
PLY00000733,2025-06-02,Standard,40-49,Southwest,1,1
PLY00000734,2026-03-22,Standard,30-39,Northeast,1,1
PLY00000735,2022-10-06,Gold,50-59,Southeast,1,1
PLY00000736,2024-10-17,Gold,60+,Northeast,0,1
PLY00000737,2023-02-26,Silver,21-29,Southwest,1,1
PLY00000738,2025-11-09,Standard,21-29,Southwest,1,1
PLY00000739,2022-09-11,Standard,60+,Southwest,1,1
PLY00000740,2022-02-15,Silver,50-59,Midwest,1,1
PLY00000741,2023-11-19,Silver,60+,Northeast,1,1
PLY00000742,2025-01-23,Silver,21-29,Midwest,1,1
PLY00000743,2024-06-03,Standard,21-29,Northeast,1,1
PLY00000744,2025-11-07,Standard,30-39,Midwest,1,1
PLY00000745,2023-10-22,Standard,60+,Midwest,1,1
PLY00000746,2021-07-21,Silver,60+,Midwest,0,1
PLY00000747,2023-12-09,Standard,60+,West,1,1
PLY00000748,2024-01-27,Silver,40-49,Midwest,1,1
PLY00000749,2025-09-12,Standard,30-39,Northeast,0,1
PLY00000750,2022-10-18,Silver,30-39,Northeast,1,1
PLY00000751,2025-05-01,Standard,60+,West,1,1
PLY00000752,2026-02-11,Standard,21-29,Northeast,0,1
PLY00000753,2025-08-26,Silver,21-29,Northeast,1,1
PLY00000754,2024-06-20,Silver,50-59,Southwest,1,1
PLY00000755,2024-05-11,Silver,60+,Northeast,0,1
PLY00000756,2026-03-24,Silver,50-59,Northeast,1,1
PLY00000757,2026-02-26,Gold,40-49,Southeast,1,1
PLY00000758,2024-09-27,Standard,30-39,West,1,1
PLY00000759,2025-05-28,Standard,21-29,Southeast,1,1
PLY00000760,2024-04-08,Standard,50-59,Southwest,1,1
PLY00000761,2023-02-20,Silver,21-29,Northeast,1,1
PLY00000762,2023-07-25,Silver,60+,Midwest,1,1
PLY00000763,2026-05-25,Standard,30-39,Southwest,0,1
PLY00000764,2024-10-15,Standard,50-59,West,1,1
PLY00000765,2023-07-09,Standard,21-29,West,0,1
PLY00000766,2025-01-10,Gold,60+,Midwest,1,0
PLY00000767,2021-11-26,Silver,30-39,Midwest,0,1
PLY00000768,2024-03-28,Standard,60+,Northeast,1,1
PLY00000769,2025-07-22,Standard,30-39,Southeast,0,1
PLY00000770,2024-10-10,Standard,60+,Northeast,1,1
PLY00000771,2024-10-25,Standard,50-59,Midwest,1,1
PLY00000772,2022-10-29,Standard,40-49,Southeast,0,1
PLY00000773,2025-09-29,Gold,30-39,Southwest,0,1
PLY00000774,2021-11-06,Standard,40-49,Southeast,1,1
PLY00000775,2022-08-10,Gold,40-49,Southeast,0,1
PLY00000776,2025-10-21,Standard,50-59,West,1,1
PLY00000777,2024-05-10,Platinum,50-59,Midwest,1,1
PLY00000778,2022-05-21,Platinum,60+,Midwest,1,0
PLY00000779,2025-04-11,Gold,40-49,Southwest,1,1
PLY00000780,2022-05-19,Standard,50-59,Southwest,0,1
PLY00000781,2026-01-03,Standard,30-39,Southwest,0,1
PLY00000782,2025-06-02,Standard,21-29,Northeast,1,1
PLY00000783,2021-08-30,Standard,40-49,West,0,1
PLY00000784,2022-10-04,Standard,40-49,Southwest,0,1
PLY00000785,2025-01-07,Standard,50-59,Southeast,1,1
PLY00000786,2022-11-05,Standard,50-59,Midwest,1,1
PLY00000787,2022-03-03,Platinum,30-39,Northeast,0,1
PLY00000788,2025-07-11,Silver,50-59,Southeast,1,0
PLY00000789,2023-10-15,Standard,21-29,Southeast,1,1
PLY00000790,2024-05-30,Gold,60+,West,0,1
PLY00000791,2024-11-29,Standard,60+,West,1,1
PLY00000792,2022-03-20,Standard,30-39,Midwest,1,1
PLY00000793,2024-04-29,Standard,40-49,Midwest,1,1
PLY00000794,2026-01-26,Gold,40-49,Midwest,1,1
PLY00000795,2024-10-06,Gold,60+,Southeast,1,1
PLY00000796,2024-03-23,Standard,40-49,Midwest,1,1
PLY00000797,2025-09-07,Silver,50-59,Northeast,1,1
PLY00000798,2026-02-18,Silver,30-39,Southeast,1,1
PLY00000799,2021-11-02,Standard,60+,West,1,1
PLY00000800,2022-02-11,Standard,40-49,Southeast,1,1
PLY00000801,2023-07-13,Silver,60+,Southwest,1,1
PLY00000802,2023-12-23,Gold,40-49,West,1,1
PLY00000803,2023-06-20,Standard,21-29,Southeast,0,1
PLY00000804,2022-04-20,Gold,21-29,Southeast,1,1
PLY00000805,2025-03-23,Standard,50-59,West,1,1
PLY00000806,2022-05-15,Standard,21-29,Northeast,1,1
PLY00000807,2022-05-22,Silver,50-59,Midwest,1,1
PLY00000808,2025-04-22,Standard,30-39,Southeast,1,1
PLY00000809,2022-12-12,Standard,40-49,Midwest,0,1
PLY00000810,2024-01-30,Gold,40-49,West,1,0
PLY00000811,2021-10-11,Silver,30-39,West,1,1
PLY00000812,2021-12-03,Silver,60+,Southwest,1,1
PLY00000813,2024-04-16,Standard,40-49,Southwest,1,1
PLY00000814,2022-01-04,Standard,40-49,Southwest,1,1
PLY00000815,2024-01-11,Standard,30-39,Midwest,1,1
PLY00000816,2024-07-31,Silver,50-59,Southwest,1,1
PLY00000817,2024-09-20,Silver,60+,Southeast,0,1
PLY00000818,2025-03-13,Standard,60+,Southwest,1,1
PLY00000819,2022-10-09,Silver,50-59,Southwest,1,1
PLY00000820,2023-08-11,Silver,60+,West,0,1
PLY00000821,2026-01-19,Standard,60+,Midwest,1,1
PLY00000822,2025-01-14,Standard,40-49,Northeast,1,1
PLY00000823,2026-05-07,Standard,60+,Southwest,1,1
PLY00000824,2023-01-24,Standard,60+,Northeast,1,1
PLY00000825,2022-12-24,Standard,50-59,Northeast,1,1
PLY00000826,2023-01-08,Standard,40-49,Southwest,1,1
PLY00000827,2022-03-16,Platinum,50-59,Northeast,1,1
PLY00000828,2024-10-14,Platinum,21-29,Midwest,0,1
PLY00000829,2023-08-01,Standard,30-39,Midwest,0,1
PLY00000830,2025-10-07,Standard,30-39,Southwest,0,1
PLY00000831,2022-10-01,Silver,21-29,Southeast,1,1
PLY00000832,2023-07-05,Standard,30-39,Southwest,1,0
PLY00000833,2025-06-15,Gold,30-39,Northeast,0,1
PLY00000834,2023-09-11,Standard,50-59,Midwest,1,1
PLY00000835,2025-06-10,Gold,30-39,Northeast,1,1
PLY00000836,2023-09-15,Standard,40-49,West,1,1
PLY00000837,2021-08-12,Standard,21-29,West,0,1
PLY00000838,2025-06-28,Silver,40-49,Northeast,1,1
PLY00000839,2023-12-24,Silver,40-49,Northeast,1,1
PLY00000840,2026-03-08,Silver,21-29,Southeast,1,1
PLY00000841,2022-11-16,Silver,40-49,Southwest,0,1
PLY00000842,2022-02-28,Standard,30-39,Midwest,0,1
PLY00000843,2025-04-16,Standard,40-49,West,1,1
PLY00000844,2024-06-21,Standard,40-49,Midwest,0,1
PLY00000845,2024-01-29,Gold,60+,Southeast,1,1
PLY00000846,2025-02-21,Standard,40-49,West,1,1
PLY00000847,2023-08-30,Silver,50-59,Southeast,0,1
PLY00000848,2025-06-02,Standard,60+,Southeast,1,1
PLY00000849,2024-02-07,Platinum,50-59,Southeast,1,1
PLY00000850,2023-03-24,Silver,60+,Midwest,1,1
PLY00000851,2024-10-21,Standard,60+,Northeast,1,1
PLY00000852,2025-08-23,Standard,21-29,Southeast,1,1
PLY00000853,2022-06-10,Standard,50-59,Southwest,1,1
PLY00000854,2023-07-20,Standard,40-49,Southeast,1,1
PLY00000855,2024-10-10,Gold,30-39,Southwest,0,1
PLY00000856,2026-05-25,Standard,21-29,Midwest,1,1
PLY00000857,2024-08-02,Standard,40-49,Northeast,0,1
PLY00000858,2026-06-03,Standard,21-29,Midwest,1,1
PLY00000859,2024-01-19,Standard,21-29,Southeast,1,1
PLY00000860,2024-01-17,Standard,30-39,West,1,1
PLY00000861,2021-09-20,Silver,50-59,Northeast,0,1
PLY00000862,2024-11-24,Silver,50-59,Northeast,1,1
PLY00000863,2023-11-13,Standard,40-49,Southeast,1,1
PLY00000864,2021-08-08,Gold,40-49,West,0,1
PLY00000865,2026-05-07,Standard,50-59,Midwest,1,1
PLY00000866,2021-12-13,Standard,60+,Midwest,1,1
PLY00000867,2025-10-04,Platinum,21-29,Northeast,0,1
PLY00000868,2023-12-20,Standard,40-49,Northeast,1,1
PLY00000869,2023-06-28,Gold,21-29,Midwest,0,1
PLY00000870,2024-07-12,Silver,60+,Southeast,1,1
PLY00000871,2023-05-25,Standard,40-49,Midwest,0,1
PLY00000872,2023-02-24,Standard,40-49,Northeast,1,1
PLY00000873,2023-08-31,Standard,21-29,Midwest,0,1
PLY00000874,2022-09-11,Gold,60+,Northeast,1,1
PLY00000875,2022-05-11,Silver,60+,Southwest,1,1
PLY00000876,2021-11-13,Silver,40-49,Southwest,1,1
PLY00000877,2024-02-28,Gold,30-39,West,0,1
PLY00000878,2025-04-13,Silver,21-29,Midwest,1,1
PLY00000879,2021-10-25,Silver,40-49,West,1,1
PLY00000880,2024-08-20,Silver,50-59,Southwest,0,1
PLY00000881,2022-08-26,Standard,50-59,Midwest,0,1
PLY00000882,2022-04-20,Standard,50-59,West,0,1
PLY00000883,2024-01-16,Standard,50-59,West,1,1
PLY00000884,2024-04-24,Silver,50-59,West,1,1
PLY00000885,2025-01-24,Silver,60+,West,0,1
PLY00000886,2023-01-10,Standard,40-49,Southwest,1,1
PLY00000887,2023-03-29,Standard,50-59,Southwest,1,1
PLY00000888,2022-08-28,Standard,21-29,Midwest,1,1
PLY00000889,2026-02-13,Gold,50-59,West,1,1
PLY00000890,2024-08-23,Gold,30-39,Midwest,1,1
PLY00000891,2026-01-18,Standard,21-29,Southeast,0,1
PLY00000892,2025-10-20,Gold,40-49,Northeast,1,1
PLY00000893,2023-11-07,Standard,50-59,Northeast,1,1
PLY00000894,2022-12-07,Standard,60+,West,0,1
PLY00000895,2023-09-20,Silver,30-39,Northeast,1,1
PLY00000896,2025-08-19,Standard,40-49,Southeast,1,1
PLY00000897,2024-01-16,Silver,40-49,Northeast,1,0
PLY00000898,2024-05-31,Standard,40-49,Midwest,0,1
PLY00000899,2022-07-06,Gold,50-59,Southeast,0,1
PLY00000900,2025-07-08,Silver,40-49,Southwest,0,1
PLY00000901,2022-03-04,Standard,60+,Southwest,1,1
PLY00000902,2022-09-24,Standard,60+,Midwest,1,1
PLY00000903,2023-06-14,Standard,40-49,Midwest,1,1
PLY00000904,2024-11-29,Platinum,60+,Midwest,0,1
PLY00000905,2026-04-10,Gold,21-29,West,0,1
PLY00000906,2024-08-23,Standard,50-59,Southeast,1,1
PLY00000907,2022-04-20,Platinum,60+,Southeast,1,1
PLY00000908,2024-11-20,Standard,40-49,West,1,1
PLY00000909,2021-08-26,Standard,30-39,West,1,1
PLY00000910,2023-10-13,Gold,40-49,West,0,1
PLY00000911,2026-02-05,Gold,30-39,West,0,1
PLY00000912,2022-08-01,Silver,21-29,Southeast,1,1
PLY00000913,2025-05-26,Silver,40-49,Southwest,0,1
PLY00000914,2024-09-01,Silver,40-49,Southeast,0,1
PLY00000915,2023-10-06,Standard,60+,West,1,1
PLY00000916,2024-10-09,Standard,30-39,Southeast,1,1
