player_id,loyalty_tier,days_since_last_session,total_historical_sessions,player_net_revenue,churn_probability,risk_level,recommended_action,expected_revenue_at_risk,retention_priority_score,priority_rank
PLY00002680,Silver,85,6,87.9,0.7662151236632613,High,Targeted loyalty offer,67.35,83.03,265
PLY00000200,Standard,219,5,52.16,0.9944379610374936,Critical,Immediate retention outreach,51.87,82.99,266
PLY00002462,Silver,271,2,47.58,0.9992432332072638,Critical,Immediate retention outreach,47.54,82.84,267
PLY00001946,Standard,172,5,56.41,0.9927529787863004,Critical,Immediate retention outreach,56.0,82.39,268
PLY00003310,Standard,186,6,54.99,0.9919152290221098,Critical,Immediate retention outreach,54.55,82.35,269
PLY00003018,Silver,159,4,60.99,0.9401501113517112,Critical,Immediate retention outreach,57.34,82.32,270
PLY00003669,Standard,156,6,59.87,0.9612459111393852,Critical,Immediate retention outreach,57.55,82.15,271
PLY00001964,Standard,199,5,53.34,0.9962598519711656,Critical,Immediate retention outreach,53.14,82.11,272
PLY00002083,Standard,156,8,57.35,0.9974329842849944,Critical,Immediate retention outreach,57.2,81.65,273
PLY00002264,Silver,181,5,54.75,0.99598772682291,Critical,Immediate retention outreach,54.53,81.57,274
PLY00001988,Silver,96,7,66.47,0.9678754074024344,Critical,Immediate retention outreach,64.33,81.25,275
PLY00003840,Standard,183,6,54.19,0.9980843019036691,Critical,Immediate retention outreach,54.09,81.21,276
PLY00002152,Gold,166,3,56.42,0.9868284370500012,Critical,Immediate retention outreach,55.68,81.0,277
PLY00003412,Silver,282,2,45.73,0.9980040236938704,Critical,Immediate retention outreach,45.64,80.9,278
PLY00003054,Standard,140,5,59.19,0.9867103438586262,Critical,Immediate retention outreach,58.4,80.8,279
PLY00004292,Gold,216,3,50.87,0.99745204040937,Critical,Immediate retention outreach,50.74,80.77,280
PLY00004828,Standard,202,3,52.44,0.9881370249688056,Critical,Immediate retention outreach,51.82,80.5,281
PLY00003789,Platinum,108,5,63.39,0.9796546174913584,Critical,Immediate retention outreach,62.1,80.47,282
PLY00004181,Gold,167,3,55.52,0.9916687935311846,Critical,Immediate retention outreach,55.06,80.25,283
PLY00001720,Standard,108,5,63.89,0.9681842302612657,Critical,Immediate retention outreach,61.86,80.16,284
PLY00001904,Gold,171,5,54.43,0.9969602809634588,Critical,Immediate retention outreach,54.26,79.68,285
PLY00001038,Silver,214,3,50.45,0.9955728655424564,Critical,Immediate retention outreach,50.23,79.68,285
PLY00000057,Standard,193,4,52.3,0.99271908844752,Critical,Immediate retention outreach,51.92,79.37,286
PLY00002450,Gold,152,3,56.87,0.9829559381407336,Critical,Immediate retention outreach,55.9,79.18,287
PLY00001330,Silver,156,4,56.14,0.985763569507079,Critical,Immediate retention outreach,55.34,78.99,288
PLY00000730,Silver,121,6,60.44,0.9809207314767584,Critical,Immediate retention outreach,59.29,78.95,289
PLY00003034,Standard,120,5,62.5,0.9498640151640344,Critical,Immediate retention outreach,59.37,78.89,290
PLY00000843,Standard,143,5,58.84,0.9627704339389652,Critical,Immediate retention outreach,56.65,78.84,291
PLY00001434,Standard,32,5,86.47,0.8374611404779597,Critical,Immediate retention outreach,72.42,78.77,292
PLY00000002,Silver,210,6,50.05,0.9972062648156964,Critical,Immediate retention outreach,49.91,78.63,293
PLY00000687,Standard,140,3,58.57,0.9688063436693024,Critical,Immediate retention outreach,56.74,78.5,294
PLY00001065,Silver,193,3,52.72,0.9733678161402262,Critical,Immediate retention outreach,51.32,78.46,295
PLY00002657,Standard,186,6,52.18,0.9960075459140628,Critical,Immediate retention outreach,51.97,78.45,296
PLY00003357,Platinum,110,3,321.66,0.1871337666344145,Low,No immediate action,60.19,78.33,297
PLY00001384,Standard,226,3,48.64,0.989923048503178,Critical,Immediate retention outreach,48.15,77.96,298
PLY00000566,Silver,172,5,53.26,0.9938715844533786,Critical,Immediate retention outreach,52.93,77.87,299
PLY00004211,Silver,169,4,53.41,0.9954712328094996,Critical,Immediate retention outreach,53.17,77.79,300
PLY00002792,Gold,135,4,57.51,0.9842420832693768,Critical,Immediate retention outreach,56.6,77.53,301
PLY00002360,Standard,153,6,56.33,0.9695026721010932,Critical,Immediate retention outreach,54.61,77.5,302
PLY00003196,Silver,138,6,56.53,0.994618578448539,Critical,Immediate retention outreach,56.23,77.49,303
PLY00003742,Silver,127,6,58.06,0.9901388149751662,Critical,Immediate retention outreach,57.49,77.49,303
PLY00002960,Standard,158,5,56.88,0.9447565927208696,Critical,Immediate retention outreach,53.74,77.0,304
PLY00001706,Standard,104,5,60.63,0.9876946410164612,Critical,Immediate retention outreach,59.88,76.94,305
PLY00004616,Silver,173,2,55.64,0.9334681732412424,Critical,Immediate retention outreach,51.94,76.56,306
PLY00000738,Standard,128,6,57.06,0.9927242110587332,Critical,Immediate retention outreach,56.64,76.5,307
PLY00001216,Standard,182,4,51.1,0.995649420271028,Critical,Immediate retention outreach,50.88,76.25,308
PLY00003414,Standard,201,3,49.34,0.995916415229976,Critical,Immediate retention outreach,49.14,76.2,309
PLY00001751,Standard,115,4,60.24,0.9609333286329969,Critical,Immediate retention outreach,57.89,76.13,310
PLY00003736,Silver,185,3,50.65,0.9953212625364204,Critical,Immediate retention outreach,50.41,75.96,311
PLY00003188,Platinum,171,4,52.2,0.990496424360304,Critical,Immediate retention outreach,51.7,75.92,312
PLY00003852,Standard,234,5,46.34,0.9976808715385208,Critical,Immediate retention outreach,46.23,75.87,313
PLY00002734,Standard,228,3,46.84,0.9955907975635248,Critical,Immediate retention outreach,46.63,75.76,314
PLY00001986,Standard,192,3,57.03,0.8695965716759118,Critical,Immediate retention outreach,49.59,75.68,315
PLY00002488,Silver,208,5,48.28,0.9972362833566354,Critical,Immediate retention outreach,48.15,75.59,316
PLY00004775,Standard,194,2,51.1,0.9655764319517116,Critical,Immediate retention outreach,49.34,75.56,317
PLY00004538,Standard,106,5,59.82,0.9749405607902027,Critical,Immediate retention outreach,58.32,75.26,318
PLY00003986,Standard,221,4,47.02,0.9963994386177328,Critical,Immediate retention outreach,46.85,75.22,319
PLY00004774,Standard,257,3,44.06,0.9982691712935208,Critical,Immediate retention outreach,43.98,74.95,320
PLY00001132,Standard,145,4,56.82,0.938751395124616,Critical,Immediate retention outreach,53.34,74.53,321
PLY00001806,Silver,153,3,54.57,0.9601502482004372,Critical,Immediate retention outreach,52.4,74.36,322
PLY00000573,Silver,33,6,123.26,0.552363590364995,Medium,Monitor engagement,68.08,74.24,323
PLY00003501,Silver,160,5,51.84,0.994637114396646,Critical,Immediate retention outreach,51.56,74.16,324
PLY00000256,Gold,243,3,44.59,0.997147439021398,Critical,Immediate retention outreach,44.46,74.06,325
PLY00001478,Platinum,224,3,45.93,0.9985858166773988,Critical,Immediate retention outreach,45.87,74.02,326
PLY00001612,Standard,205,3,47.67,0.9940995219038994,Critical,Immediate retention outreach,47.39,74.01,327
PLY00004495,Standard,170,5,50.72,0.9910422212642974,Critical,Immediate retention outreach,50.27,73.68,328
PLY00000384,Standard,207,5,47.11,0.9954334002529492,Critical,Immediate retention outreach,46.89,73.48,329
PLY00000327,Standard,217,2,47.82,0.9626454615244812,Critical,Immediate retention outreach,46.03,73.4,330
PLY00004608,Standard,172,4,52.11,0.9553973758602132,Critical,Immediate retention outreach,49.79,73.25,331
PLY00004590,Standard,209,3,46.49,0.9971741213143244,Critical,Immediate retention outreach,46.36,72.91,332
PLY00002093,Gold,166,5,50.3,0.9958344724410154,Critical,Immediate retention outreach,50.09,72.87,333
PLY00003810,Silver,154,3,52.29,0.97953450663426,Critical,Immediate retention outreach,51.22,72.83,334
PLY00002765,Standard,197,6,47.31,0.9971840220327892,Critical,Immediate retention outreach,47.18,72.64,335
PLY00003590,Standard,205,4,46.32,0.9981739476128962,Critical,Immediate retention outreach,46.24,72.21,336
PLY00003424,Silver,171,5,50.01,0.9827057393931676,Critical,Immediate retention outreach,49.15,72.18,337
PLY00002196,Silver,160,5,50.37,0.9952010950344196,Critical,Immediate retention outreach,50.13,72.1,338
PLY00004471,Standard,84,8,61.34,0.952814651323444,Critical,Immediate retention outreach,58.45,71.9,339
PLY00002186,Silver,224,6,44.6,0.9989687241764398,Critical,Immediate retention outreach,44.55,71.89,340
PLY00000783,Standard,128,5,53.68,0.990981818540852,Critical,Immediate retention outreach,53.2,71.86,341
PLY00004206,Gold,136,3,53.06,0.9858963774236934,Critical,Immediate retention outreach,52.31,71.8,342
PLY00003009,Standard,131,6,53.1,0.9896545579656578,Critical,Immediate retention outreach,52.55,71.41,343
PLY00002985,Standard,141,4,54.45,0.9458202009593388,Critical,Immediate retention outreach,51.5,71.39,344
PLY00000421,Standard,75,6,66.19,0.8946381202300596,Critical,Immediate retention outreach,59.22,71.39,344
PLY00002925,Silver,145,7,51.55,0.9897631839666632,Critical,Immediate retention outreach,51.02,71.29,345
PLY00003592,Standard,126,4,53.57,0.9860397574287388,Critical,Immediate retention outreach,52.82,71.05,346
PLY00000745,Standard,201,3,46.4,0.9860951006070624,Critical,Immediate retention outreach,45.75,70.94,347
PLY00001126,Gold,110,4,61.34,0.8846156245274291,Critical,Immediate retention outreach,54.26,70.61,348
PLY00002737,Gold,167,4,48.82,0.9901072392706776,Critical,Immediate retention outreach,48.34,70.46,349
PLY00002166,Silver,108,3,106.21,0.5095177686841008,Medium,Monitor engagement,54.12,70.13,350
PLY00004674,Standard,216,2,45.06,0.9776170694101712,Critical,Immediate retention outreach,44.05,70.12,351
PLY00001861,Standard,130,5,52.76,0.9800021174672416,Critical,Immediate retention outreach,51.7,70.11,352
PLY00001431,Gold,153,4,50.16,0.9845449140814628,Critical,Immediate retention outreach,49.38,70.08,353
PLY00003957,Gold,95,5,65.4,0.8501158339122914,Critical,Immediate retention outreach,55.6,70.07,354
PLY00004967,Silver,98,5,56.18,0.9815208376460604,Critical,Immediate retention outreach,55.14,69.94,355
PLY00000822,Standard,96,5,59.32,0.9324529177575396,Critical,Immediate retention outreach,55.31,69.86,356
PLY00000282,Silver,144,5,51.61,0.9699090324104322,Critical,Immediate retention outreach,50.06,69.81,357
PLY00001518,Silver,184,5,46.76,0.9916263787195648,Critical,Immediate retention outreach,46.37,69.75,358
PLY00004872,Gold,67,5,153.07,0.3846428805612053,Medium,Monitor engagement,58.88,69.69,359
PLY00004549,Standard,193,4,45.73,0.9963170923047822,Critical,Immediate retention outreach,45.56,69.65,360
PLY00003507,Standard,178,4,46.83,0.9933654076074044,Critical,Immediate retention outreach,46.52,69.21,361
PLY00003773,Silver,152,6,48.96,0.9955544349760794,Critical,Immediate retention outreach,48.74,69.04,362
PLY00002908,Standard,121,5,54.71,0.9377238127154134,Critical,Immediate retention outreach,51.3,68.31,363
PLY00004576,Platinum,152,4,48.63,0.9914903457514084,Critical,Immediate retention outreach,48.22,68.3,364
PLY00001865,Standard,217,3,43.19,0.9913298912014388,Critical,Immediate retention outreach,42.82,68.28,365
PLY00004992,Silver,167,4,47.9,0.9773671055763852,Critical,Immediate retention outreach,46.82,68.24,366
PLY00004706,Gold,235,2,41.56,0.9977778041743544,Critical,Immediate retention outreach,41.47,68.17,367
PLY00000682,Gold,139,4,50.91,0.968986388084162,Critical,Immediate retention outreach,49.33,68.12,368
PLY00001171,Standard,258,3,39.89,0.999171281295503,Critical,Immediate retention outreach,39.86,68.04,369
PLY00002566,Standard,231,6,41.66,0.9991259920592818,Critical,Immediate retention outreach,41.62,67.96,370
PLY00004108,Standard,167,5,46.81,0.9942919623824016,Critical,Immediate retention outreach,46.54,67.83,371
PLY00002991,Gold,95,3,85.46,0.6289345457282194,High,Targeted loyalty offer,53.75,67.74,372
PLY00004782,Standard,192,3,45.25,0.9806793881765696,Critical,Immediate retention outreach,44.38,67.73,373
PLY00003136,Silver,186,4,45.54,0.9818260324917256,Critical,Immediate retention outreach,44.71,67.49,374
PLY00003043,Gold,226,3,41.81,0.9950994516255252,Critical,Immediate retention outreach,41.61,67.37,375
PLY00000720,Silver,200,3,43.7,0.99548413094036,Critical,Immediate retention outreach,43.5,67.34,376
PLY00001025,Gold,214,4,42.42,0.9988861951844148,Critical,Immediate retention outreach,42.37,67.21,377
PLY00001843,Gold,178,2,47.29,0.9547961438827608,Critical,Immediate retention outreach,45.15,67.17,378
PLY00001382,Gold,156,5,47.7,0.9862837113424248,Critical,Immediate retention outreach,47.05,67.16,379
PLY00001054,Silver,88,6,56.35,0.9602545118004044,Critical,Immediate retention outreach,54.11,67.16,379
PLY00002666,Silver,182,3,45.5,0.9842758068235123,Critical,Immediate retention outreach,44.78,67.11,380
PLY00002458,Standard,251,4,39.8,0.9977594647180388,Critical,Immediate retention outreach,39.71,67.02,381
PLY00001366,Silver,266,3,38.72,0.9974166583087232,Critical,Immediate retention outreach,38.62,66.76,382
PLY00000616,Gold,199,3,43.37,0.9953925186705528,Critical,Immediate retention outreach,43.17,66.71,383
PLY00001995,Silver,207,4,42.86,0.9915908176959604,Critical,Immediate retention outreach,42.5,66.6,384
PLY00003505,Standard,120,5,50.72,0.9871516375311395,Critical,Immediate retention outreach,50.07,66.53,385
PLY00000640,Standard,64,7,62.86,0.8985058955984692,Critical,Immediate retention outreach,56.48,66.38,386
PLY00001153,Silver,172,3,45.27,0.9942377346524148,Critical,Immediate retention outreach,45.01,66.22,387
PLY00002470,Gold,108,4,137.26,0.3720942721315347,Medium,Monitor engagement,51.07,66.18,388
PLY00004784,Standard,247,3,39.58,0.9967534379866746,Critical,Immediate retention outreach,39.45,66.15,389
PLY00000550,Standard,210,5,42.18,0.9948801243375524,Critical,Immediate retention outreach,41.96,66.1,390
PLY00000037,Standard,298,2,36.27,0.9989209895681408,Critical,Immediate retention outreach,36.23,65.81,391
PLY00004669,Standard,144,7,47.43,0.9924512983990816,Critical,Immediate retention outreach,47.07,65.64,392
PLY00003645,Silver,109,7,53.41,0.943819250823852,Critical,Immediate retention outreach,50.41,65.46,393
PLY00002912,Silver,233,2,39.87,0.997230060824744,Critical,Immediate retention outreach,39.76,65.14,394
PLY00000889,Gold,232,3,39.86,0.9983158578905822,Critical,Immediate retention outreach,39.79,65.08,395
PLY00003305,Standard,165,4,45.52,0.9832181016605092,Critical,Immediate retention outreach,44.76,64.99,396
PLY00001078,Standard,95,5,53.13,0.968738911544378,Critical,Immediate retention outreach,51.47,64.87,397
PLY00004487,Silver,136,4,47.63,0.9899734205890468,Critical,Immediate retention outreach,47.15,64.72,398
PLY00003159,Standard,142,3,47.99,0.9705679825059615,Critical,Immediate retention outreach,46.58,64.7,399
PLY00004609,Gold,54,4,94.35,0.5971875284843812,Medium,Monitor engagement,56.34,64.68,400
PLY00003503,Silver,132,4,48.28,0.9837388359268008,Critical,Immediate retention outreach,47.49,64.66,401
PLY00002719,Silver,138,8,49.15,0.9542863944390452,Critical,Immediate retention outreach,46.9,64.63,402
PLY00001150,Standard,134,4,47.55,0.9900592820717332,Critical,Immediate retention outreach,47.08,64.36,403
PLY00002139,Silver,208,3,40.59,0.9971690098621188,Critical,Immediate retention outreach,40.48,63.55,404
PLY00001476,Silver,224,4,39.38,0.9981057907392016,Critical,Immediate retention outreach,39.31,63.43,405
PLY00000896,Standard,201,4,41.1,0.9947576064848213,Critical,Immediate retention outreach,40.88,63.39,406
PLY00002669,Standard,127,3,47.93,0.9807395321997768,Critical,Immediate retention outreach,47.01,63.37,407
PLY00001705,Standard,141,4,46.36,0.9857094178805024,Critical,Immediate retention outreach,45.7,63.35,408
PLY00000320,Silver,125,5,47.42,0.9942269961867772,Critical,Immediate retention outreach,47.15,63.3,409
PLY00000458,Platinum,237,2,38.36,0.9973223623472904,Critical,Immediate retention outreach,38.26,63.1,410
PLY00004589,Standard,247,4,37.64,0.9988406555374486,Critical,Immediate retention outreach,37.6,63.04,411
PLY00000133,Silver,193,3,41.28,0.9936581523645794,Critical,Immediate retention outreach,41.02,62.71,412
PLY00004240,Gold,157,6,44.34,0.9878234879573584,Critical,Immediate retention outreach,43.8,62.64,413
PLY00002523,Gold,139,6,45.71,0.9863089710168316,Critical,Immediate retention outreach,45.08,62.25,414
PLY00003942,Standard,166,4,43.26,0.9887848311788096,Critical,Immediate retention outreach,42.77,62.22,415
PLY00003220,Standard,214,3,39.55,0.9890658778166967,Critical,Immediate retention outreach,39.12,62.06,416
PLY00002685,Gold,238,3,37.58,0.9987990245928542,Critical,Immediate retention outreach,37.53,62.0,417
PLY00004926,Standard,159,3,44.0,0.9792824967480436,Critical,Immediate retention outreach,43.09,61.86,418
PLY00002088,Standard,179,5,41.66,0.9962231889149076,Critical,Immediate retention outreach,41.5,61.85,419
PLY00002221,Standard,94,7,52.3,0.9401512644226766,Critical,Immediate retention outreach,49.17,61.83,420
PLY00003794,Silver,51,5,60.42,0.897517935988878,Critical,Immediate retention outreach,54.23,61.81,421
PLY00000503,Standard,151,3,47.26,0.9201156186342176,Critical,Immediate retention outreach,43.48,61.47,422
PLY00000598,Standard,227,3,37.88,0.9971068561406397,Critical,Immediate retention outreach,37.77,61.26,423
PLY00002406,Gold,214,3,38.63,0.9964917221911146,Critical,Immediate retention outreach,38.49,61.06,424
PLY00001173,Silver,220,2,38.74,0.9833065963609244,Critical,Immediate retention outreach,38.09,61.05,425
PLY00000005,Silver,182,4,40.95,0.994237885121644,Critical,Immediate retention outreach,40.71,61.01,426
