activity_date,machine_id,location_id,manufacturer,game_title,game_category,software_version,transaction_count,session_count,unique_player_count,total_wager,total_payout,jackpot_amount,net_gaming_revenue,actual_hold_pct,event_count,downtime_minutes,critical_event_count,investigation_count,active_minutes,availability_pct,revenue_per_active_hour,revenue_z_score,wager_z_score,downtime_z_score,rule_based_anomaly_flag
2025-01-05,MCH000077,LOC0004,Konami,Game 046,Video Slots,v4.1,1,1,1,13.81,13.07,0.0,0.74,0.0536,0,0,0,0,1440,1.0,0.03,-0.7384,-0.7975,-0.2549,0
2025-01-05,MCH000078,LOC0006,Everi,Game 027,Video Slots,v4.2,1,1,1,59.86,53.63,0.0,6.23,0.1041,0,0,0,0,1440,1.0,0.26,-0.3123,-0.4121,-0.2549,0
2025-01-05,MCH000082,LOC0007,Aristocrat,Game 009,Video Poker,v4.1,2,1,1,120.75,106.68,0.0,14.07,0.1165,0,0,0,0,1440,1.0,0.59,0.296,0.0976,-0.2549,0
2025-01-05,MCH000085,LOC0006,Light & Wonder,Game 018,Reel Slots,v5.0,12,1,1,249.01,219.73,0.0,29.28,0.1176,1,4,0,0,1436,0.9972,1.22,1.4764,1.1711,0.6562,0
2025-01-05,MCH000086,LOC0008,IGT,Game 023,Video Slots,v4.1,5,1,1,174.36,158.77,0.0,15.59,0.0894,0,0,0,0,1440,1.0,0.65,0.414,0.5463,-0.2549,0
2025-01-05,MCH000087,LOC0001,IGT,Game 013,Video Slots,v4.2,8,1,1,58.7,51.83,0.0,6.87,0.117,0,0,0,0,1440,1.0,0.29,-0.2627,-0.4218,-0.2549,0
2025-01-05,MCH000089,LOC0003,Everi,Game 050,Video Slots,v5.0,8,1,1,30.37,28.77,0.0,1.6,0.0527,0,0,0,0,1440,1.0,0.07,-0.6716,-0.6589,-0.2549,0
2025-01-05,MCH000092,LOC0010,IGT,Game 035,Reel Slots,v5.0,8,2,2,102.25,95.15,0.0,7.1,0.0694,0,0,0,0,1440,1.0,0.3,-0.2448,-0.0573,-0.2549,0
2025-01-05,MCH000094,LOC0008,Aristocrat,Game 012,Video Poker,v5.0,2,1,1,217.01,189.34,0.0,27.67,0.1275,0,0,0,0,1440,1.0,1.15,1.3514,0.9032,-0.2549,0
2025-01-05,MCH000096,LOC0004,IGT,Game 029,Video Slots,v5.1,3,1,1,79.77,76.18,0.0,3.59,0.045,0,0,0,0,1440,1.0,0.15,-0.5172,-0.2454,-0.2549,0
2025-01-05,MCH000097,LOC0007,Light & Wonder,Game 032,Reel Slots,v4.2,2,1,1,16.25,15.5,0.0,0.75,0.0462,0,0,0,0,1440,1.0,0.03,-0.7376,-0.7771,-0.2549,0
2025-01-05,MCH000099,LOC0009,Aristocrat,Game 016,Video Poker,v5.1,3,2,2,18.35,15.33,0.0,3.02,0.1646,1,17,0,0,1423,0.9882,0.13,-0.5614,-0.7595,3.617,1
2025-01-05,MCH000100,LOC0004,Konami,Game 029,Video Slots,v4.1,6,1,1,60.73,53.53,0.0,7.2,0.1186,0,0,0,0,1440,1.0,0.3,-0.2371,-0.4048,-0.2549,0
2025-01-06,MCH000001,LOC0004,Everi,Game 015,Reel Slots,v5.0,3,2,2,17.04,15.39,0.0,1.65,0.0968,1,15,0,1,1425,0.9896,0.07,-0.5167,-0.4878,0.7491,0
2025-01-06,MCH000002,LOC0001,Aristocrat,Game 022,Reel Slots,v4.2,2,2,2,30.5,27.49,0.0,3.01,0.0987,1,20,0,0,1420,0.9861,0.13,-0.3958,-0.3884,1.1009,0
2025-01-06,MCH000005,LOC0007,IGT,Game 041,Video Poker,v5.0,3,1,1,38.99,34.43,0.0,4.56,0.117,0,0,0,0,1440,1.0,0.19,-0.258,-0.3257,-0.3061,0
2025-01-06,MCH000008,LOC0006,Aristocrat,Game 045,Video Poker,v4.1,3,1,1,6.32,5.61,0.0,0.71,0.1123,0,0,0,0,1440,1.0,0.03,-0.6003,-0.5669,-0.3061,0
2025-01-06,MCH000013,LOC0009,Everi,Game 048,Video Poker,v5.1,4,1,1,110.44,100.32,0.0,10.12,0.0916,0,0,0,0,1440,1.0,0.42,0.2364,0.2017,-0.3061,0
2025-01-06,MCH000014,LOC0007,Light & Wonder,Game 009,Video Poker,v5.1,4,1,1,223.43,207.83,0.0,15.6,0.0698,0,0,0,0,1440,1.0,0.65,0.7236,1.0359,-0.3061,0
2025-01-06,MCH000016,LOC0007,Konami,Game 034,Reel Slots,v4.1,2,1,1,34.14,32.19,0.0,1.95,0.0571,0,0,0,0,1440,1.0,0.08,-0.4901,-0.3615,-0.3061,0
2025-01-06,MCH000017,LOC0002,Everi,Game 050,Video Poker,v5.0,4,1,1,23.64,22.84,0.0,0.8,0.0338,1,11,0,0,1429,0.9924,0.03,-0.5923,-0.439,0.4677,0
2025-01-06,MCH000019,LOC0003,Everi,Game 041,Reel Slots,v4.2,1,1,1,18.41,15.76,0.0,2.65,0.1439,0,0,0,0,1440,1.0,0.11,-0.4278,-0.4776,-0.3061,0
2025-01-06,MCH000023,LOC0003,Light & Wonder,Game 014,Video Poker,v4.2,1,1,1,74.25,66.48,0.0,7.77,0.1046,0,0,0,0,1440,1.0,0.32,0.0274,-0.0654,-0.3061,0
2025-01-06,MCH000024,LOC0007,Light & Wonder,Game 034,Reel Slots,v4.1,5,1,1,257.38,233.67,0.0,23.71,0.0921,0,0,0,0,1440,1.0,0.99,1.4447,1.2865,-0.3061,0
2025-01-06,MCH000027,LOC0002,Everi,Game 018,Video Poker,v5.1,5,1,1,63.31,55.17,0.0,8.14,0.1286,0,0,0,0,1440,1.0,0.34,0.0603,-0.1462,-0.3061,0
2025-01-06,MCH000039,LOC0009,IGT,Game 005,Video Poker,v4.1,3,1,1,25.83,22.32,0.0,3.51,0.1359,0,0,0,0,1440,1.0,0.15,-0.3514,-0.4229,-0.3061,0
2025-01-06,MCH000043,LOC0010,Everi,Game 005,Video Poker,v4.2,1,1,1,21.05,19.62,0.0,1.43,0.0679,0,0,0,0,1440,1.0,0.06,-0.5363,-0.4581,-0.3061,0
2025-01-06,MCH000044,LOC0003,Light & Wonder,Game 016,Reel Slots,v5.0,6,1,1,318.17,286.3,0.0,31.87,0.1002,0,0,0,0,1440,1.0,1.33,2.1702,1.7352,-0.3061,0
2025-01-06,MCH000051,LOC0006,Everi,Game 028,Video Slots,v4.1,3,1,1,7.28,6.05,0.0,1.23,0.169,1,1,0,0,1439,0.9993,0.05,-0.5541,-0.5598,-0.2358,0
2025-01-06,MCH000052,LOC0001,Light & Wonder,Game 044,Video Slots,v4.1,2,1,1,17.26,15.16,0.0,2.1,0.1217,3,10,0,0,1430,0.9931,0.09,-0.4767,-0.4861,0.3974,0
2025-01-06,MCH000058,LOC0007,Everi,Game 002,Video Slots,v5.0,7,2,2,152.76,137.17,0.0,15.59,0.1021,0,0,0,0,1440,1.0,0.65,0.7227,0.5142,-0.3061,0
2025-01-06,MCH000063,LOC0007,Light & Wonder,Game 045,Reel Slots,v4.2,4,1,1,43.25,38.77,0.0,4.48,0.1036,0,0,0,0,1440,1.0,0.19,-0.2651,-0.2943,-0.3061,0
2025-01-06,MCH000064,LOC0007,Aristocrat,Game 026,Video Poker,v4.1,1,1,1,1.84,1.68,0.0,0.16,0.087,0,0,0,0,1440,1.0,0.01,-0.6492,-0.6,-0.3061,0
2025-01-06,MCH000069,LOC0002,Konami,Game 041,Video Poker,v4.2,12,1,1,163.81,153.36,0.0,10.45,0.0638,0,0,0,0,1440,1.0,0.44,0.2657,0.5957,-0.3061,0
2025-01-06,MCH000070,LOC0007,Konami,Game 016,Video Slots,v4.1,1,1,1,12.54,11.54,0.0,1.0,0.0797,0,0,0,0,1440,1.0,0.04,-0.5745,-0.521,-0.3061,0
2025-01-06,MCH000075,LOC0009,Konami,Game 018,Reel Slots,v4.1,4,2,2,38.91,33.55,0.0,5.36,0.1378,0,0,0,0,1440,1.0,0.22,-0.1869,-0.3263,-0.3061,0
2025-01-06,MCH000077,LOC0004,Konami,Game 046,Video Slots,v4.1,2,1,1,74.27,66.76,0.0,7.51,0.1011,0,0,0,0,1440,1.0,0.31,0.0043,-0.0653,-0.3061,0
2025-01-06,MCH000078,LOC0006,Everi,Game 027,Video Slots,v4.2,7,1,1,749.55,690.15,0.0,59.4,0.0792,0,0,0,0,1440,1.0,2.48,4.618,4.9198,-0.3061,1
2025-01-06,MCH000079,LOC0007,Everi,Game 049,Video Poker,v5.1,5,1,1,9.75,8.46,0.0,1.29,0.1323,0,0,0,0,1440,1.0,0.05,-0.5487,-0.5416,-0.3061,0
2025-01-06,MCH000081,LOC0005,Konami,Game 002,Reel Slots,v5.0,2,1,1,57.84,54.27,0.0,3.57,0.0617,0,0,0,0,1440,1.0,0.15,-0.346,-0.1866,-0.3061,0
2025-01-06,MCH000082,LOC0007,Aristocrat,Game 009,Video Poker,v4.1,1,1,1,2.11,1.89,0.0,0.22,0.1043,2,82,0,1,1358,0.9431,0.01,-0.6439,-0.598,5.4624,1
2025-01-06,MCH000084,LOC0008,Aristocrat,Game 017,Reel Slots,v5.0,15,2,2,175.88,157.35,0.0,18.53,0.1054,0,0,0,0,1440,1.0,0.77,0.9841,0.6848,-0.3061,0
2025-01-06,MCH000086,LOC0008,IGT,Game 023,Video Slots,v4.1,5,1,1,45.63,42.86,0.0,2.77,0.0607,0,0,0,0,1440,1.0,0.12,-0.4171,-0.2767,-0.3061,0
2025-01-06,MCH000087,LOC0001,IGT,Game 013,Video Slots,v4.2,1,1,1,16.31,15.85,0.0,0.46,0.0282,0,0,0,0,1440,1.0,0.02,-0.6225,-0.4931,-0.3061,0
2025-01-06,MCH000088,LOC0008,IGT,Game 030,Video Poker,v5.0,2,1,1,54.81,48.47,0.0,6.34,0.1157,1,2,0,0,1438,0.9986,0.26,-0.0997,-0.2089,-0.1654,0
2025-01-06,MCH000090,LOC0001,Light & Wonder,Game 026,Video Poker,v4.2,2,1,1,43.82,39.31,0.0,4.51,0.1029,0,0,0,0,1440,1.0,0.19,-0.2624,-0.2901,-0.3061,0
2025-01-06,MCH000091,LOC0004,IGT,Game 044,Video Poker,v4.1,1,1,1,5.5,4.96,0.0,0.54,0.0982,0,0,0,0,1440,1.0,0.02,-0.6154,-0.5729,-0.3061,0
2025-01-06,MCH000095,LOC0009,Konami,Game 028,Video Poker,v5.0,8,2,2,39.99,37.81,0.0,2.18,0.0545,2,20,0,0,1420,0.9861,0.09,-0.4696,-0.3183,1.1009,0
2025-01-06,MCH000096,LOC0004,IGT,Game 029,Video Slots,v5.1,6,1,1,76.93,68.23,0.0,8.7,0.1131,0,0,0,0,1440,1.0,0.36,0.1101,-0.0456,-0.3061,0
2025-01-06,MCH000097,LOC0007,Light & Wonder,Game 032,Reel Slots,v4.2,3,1,1,22.18,19.97,0.0,2.21,0.0996,0,0,0,0,1440,1.0,0.09,-0.4669,-0.4498,-0.3061,0
2025-01-07,MCH000003,LOC0006,IGT,Game 025,Video Slots,v5.0,8,2,2,304.86,275.87,0.0,28.99,0.0951,1,5,0,0,1435,0.9965,1.21,2.0768,2.1465,0.4989,0
2025-01-07,MCH000007,LOC0002,Konami,Game 030,Video Poker,v5.0,2,1,1,5.77,4.98,0.0,0.79,0.1369,1,4,0,0,1436,0.9972,0.03,-0.5568,-0.9499,0.3256,0
2025-01-07,MCH000009,LOC0003,Everi,Game 011,Reel Slots,v5.1,5,1,1,18.2,15.74,0.0,2.46,0.1352,0,0,0,0,1440,1.0,0.1,-0.4008,-0.8212,-0.3676,0
2025-01-07,MCH000011,LOC0006,Konami,Game 005,Video Slots,v5.0,7,1,1,88.19,83.51,0.0,4.68,0.0531,0,0,0,0,1440,1.0,0.2,-0.1935,-0.0966,-0.3676,0
2025-01-07,MCH000013,LOC0009,Everi,Game 048,Video Poker,v5.1,13,3,3,467.54,501.28,0.0,-33.74,-0.0722,0,0,0,0,1440,1.0,-1.41,-3.7815,3.8307,-0.3676,1
2025-01-07,MCH000017,LOC0002,Everi,Game 050,Video Poker,v5.0,5,2,2,44.76,41.77,0.0,2.99,0.0668,0,0,0,0,1440,1.0,0.12,-0.3513,-0.5463,-0.3676,0
2025-01-07,MCH000021,LOC0006,Light & Wonder,Game 004,Video Slots,v4.1,17,2,2,186.94,172.53,0.0,14.41,0.0771,1,3,0,0,1437,0.9979,0.6,0.7152,0.9257,0.1523,0
2025-01-07,MCH000025,LOC0002,Light & Wonder,Game 038,Video Poker,v4.2,4,2,2,43.03,38.34,0.0,4.69,0.109,0,0,0,0,1440,1.0,0.2,-0.1926,-0.5642,-0.3676,0
2025-01-07,MCH000026,LOC0001,IGT,Game 015,Video Slots,v4.1,2,1,1,38.28,37.77,0.0,0.51,0.0133,1,19,0,0,1421,0.9868,0.02,-0.5829,-0.6133,2.9251,0
2025-01-07,MCH000028,LOC0003,Everi,Game 016,Reel Slots,v5.1,3,1,1,99.78,90.38,0.0,9.4,0.0942,0,0,0,0,1440,1.0,0.39,0.2473,0.0234,-0.3676,0
2025-01-07,MCH000029,LOC0002,Konami,Game 028,Reel Slots,v5.1,7,1,1,189.76,172.45,0.0,17.31,0.0912,0,0,0,0,1440,1.0,0.72,0.986,0.9549,-0.3676,0
2025-01-07,MCH000032,LOC0003,Light & Wonder,Game 016,Video Slots,v5.1,15,1,1,196.59,177.7,0.0,18.89,0.0961,0,0,0,0,1440,1.0,0.79,1.1336,1.0256,-0.3676,0
2025-01-07,MCH000034,LOC0004,Aristocrat,Game 032,Reel Slots,v4.2,5,1,1,126.02,105.44,0.0,20.58,0.1633,0,0,0,0,1440,1.0,0.86,1.2914,0.295,-0.3676,0
2025-01-07,MCH000035,LOC0001,Aristocrat,Game 001,Reel Slots,v5.0,1,1,1,20.26,18.46,0.0,1.8,0.0888,0,0,0,0,1440,1.0,0.08,-0.4624,-0.7999,-0.3676,0
2025-01-07,MCH000037,LOC0005,Aristocrat,Game 038,Video Poker,v4.1,4,3,3,87.6,80.78,0.0,6.82,0.0779,0,0,0,0,1440,1.0,0.28,0.0064,-0.1027,-0.3676,0
2025-01-07,MCH000038,LOC0001,IGT,Game 033,Video Poker,v4.2,9,2,2,94.68,87.78,0.0,6.9,0.0729,0,0,0,0,1440,1.0,0.29,0.0138,-0.0294,-0.3676,0
2025-01-07,MCH000040,LOC0004,Konami,Game 037,Video Slots,v4.1,3,1,1,36.75,36.02,0.0,0.73,0.0199,0,0,0,0,1440,1.0,0.03,-0.5624,-0.6292,-0.3676,0
2025-01-07,MCH000050,LOC0007,Everi,Game 008,Video Slots,v4.2,3,1,1,53.35,48.08,0.0,5.27,0.0988,0,0,0,0,1440,1.0,0.22,-0.1384,-0.4573,-0.3676,0
2025-01-07,MCH000052,LOC0001,Light & Wonder,Game 044,Video Slots,v4.1,6,2,2,121.82,111.32,0.0,10.5,0.0862,0,0,0,0,1440,1.0,0.44,0.35,0.2515,-0.3676,0
2025-01-07,MCH000053,LOC0009,Konami,Game 016,Video Slots,v4.2,6,1,1,93.46,81.88,0.0,11.58,0.1239,0,0,0,0,1440,1.0,0.48,0.4509,-0.0421,-0.3676,0
2025-01-07,MCH000057,LOC0007,Light & Wonder,Game 005,Reel Slots,v5.0,3,1,1,10.38,9.54,0.0,0.84,0.0809,1,5,0,0,1435,0.9965,0.04,-0.5521,-0.9022,0.4989,0
2025-01-07,MCH000058,LOC0007,Everi,Game 002,Video Slots,v5.0,2,1,1,22.43,20.57,0.0,1.86,0.0829,0,0,0,0,1440,1.0,0.08,-0.4568,-0.7774,-0.3676,0
2025-01-07,MCH000062,LOC0006,Everi,Game 043,Video Slots,v5.0,2,1,1,69.99,61.86,0.0,8.13,0.1162,0,0,0,0,1440,1.0,0.34,0.1287,-0.2851,-0.3676,0
2025-01-07,MCH000063,LOC0007,Light & Wonder,Game 045,Reel Slots,v4.2,3,1,1,93.25,90.06,0.0,3.19,0.0342,0,0,0,0,1440,1.0,0.13,-0.3326,-0.0442,-0.3676,0
2025-01-07,MCH000067,LOC0010,Light & Wonder,Game 049,Video Slots,v5.0,4,2,2,96.41,85.13,0.0,11.28,0.117,0,0,0,0,1440,1.0,0.47,0.4229,-0.0115,-0.3676,0
2025-01-07,MCH000068,LOC0004,Aristocrat,Game 003,Video Slots,v5.1,5,1,1,212.41,181.73,0.0,30.68,0.1444,0,0,0,0,1440,1.0,1.28,2.2346,1.1894,-0.3676,0
2025-01-07,MCH000069,LOC0002,Konami,Game 041,Video Poker,v4.2,3,1,1,32.62,29.32,0.0,3.3,0.1012,0,0,0,0,1440,1.0,0.14,-0.3224,-0.6719,-0.3676,0
2025-01-07,MCH000077,LOC0004,Konami,Game 046,Video Slots,v4.1,1,1,1,13.64,13.09,0.0,0.55,0.0403,1,7,0,0,1433,0.9951,0.02,-0.5792,-0.8684,0.8455,0
2025-01-07,MCH000082,LOC0007,Aristocrat,Game 009,Video Poker,v4.1,5,2,2,27.61,24.9,0.0,2.71,0.0982,0,0,0,0,1440,1.0,0.11,-0.3775,-0.7238,-0.3676,0
2025-01-07,MCH000085,LOC0006,Light & Wonder,Game 018,Reel Slots,v5.0,7,1,1,24.94,23.22,0.0,1.72,0.069,0,0,0,0,1440,1.0,0.07,-0.4699,-0.7514,-0.3676,0
2025-01-07,MCH000090,LOC0001,Light & Wonder,Game 026,Video Poker,v4.2,3,1,1,127.31,120.69,0.0,6.62,0.052,1,27,0,0,1413,0.9813,0.28,-0.0123,0.3084,4.3115,1
2025-01-07,MCH000092,LOC0010,IGT,Game 035,Reel Slots,v5.0,4,1,1,33.3,29.62,0.0,3.68,0.1105,0,0,0,0,1440,1.0,0.15,-0.2869,-0.6649,-0.3676,0
2025-01-07,MCH000097,LOC0007,Light & Wonder,Game 032,Reel Slots,v4.2,13,1,1,136.35,123.66,0.0,12.69,0.0931,0,0,0,0,1440,1.0,0.53,0.5546,0.402,-0.3676,0
2025-01-08,MCH000002,LOC0001,Aristocrat,Game 022,Reel Slots,v4.2,9,2,2,138.85,132.06,0.0,6.79,0.0489,0,0,0,0,1440,1.0,0.28,-0.297,0.0352,-0.4005,0
2025-01-08,MCH000003,LOC0006,IGT,Game 025,Video Slots,v5.0,10,1,1,338.38,302.75,0.0,35.63,0.1053,0,0,0,0,1440,1.0,1.48,0.9473,0.923,-0.4005,0
2025-01-08,MCH000007,LOC0002,Konami,Game 030,Video Poker,v5.0,2,1,1,19.84,18.15,0.0,1.69,0.0852,1,10,0,0,1430,0.9931,0.07,-0.517,-0.4943,1.0047,0
2025-01-08,MCH000010,LOC0009,Aristocrat,Game 050,Video Slots,v4.2,2,1,1,15.78,14.39,0.0,1.39,0.0881,0,0,0,0,1440,1.0,0.06,-0.5299,-0.5123,-0.4005,0
2025-01-08,MCH000011,LOC0006,Konami,Game 005,Video Slots,v5.0,11,2,2,314.64,294.78,0.0,19.86,0.0631,0,0,0,0,1440,1.0,0.83,0.2669,0.8173,-0.4005,0
2025-01-08,MCH000012,LOC0008,Konami,Game 010,Reel Slots,v4.2,2,1,1,7.53,6.66,0.0,0.87,0.1155,0,0,0,0,1440,1.0,0.04,-0.5524,-0.549,-0.4005,0
2025-01-08,MCH000013,LOC0009,Everi,Game 048,Video Poker,v5.1,2,1,1,147.87,54.53,0.0,93.34,0.6312,0,0,0,0,1440,1.0,3.89,3.4371,0.0754,-0.4005,1
2025-01-08,MCH000016,LOC0007,Konami,Game 034,Reel Slots,v4.1,2,1,1,29.0,25.87,0.0,3.13,0.1079,0,0,0,0,1440,1.0,0.13,-0.4549,-0.4535,-0.4005,0
2025-01-08,MCH000019,LOC0003,Everi,Game 041,Reel Slots,v4.2,5,1,1,171.14,153.33,0.0,17.81,0.1041,0,0,0,0,1440,1.0,0.74,0.1785,0.1789,-0.4005,0
2025-01-08,MCH000021,LOC0006,Light & Wonder,Game 004,Video Slots,v4.1,3,1,1,92.9,83.06,0.0,9.84,0.1059,0,0,0,0,1440,1.0,0.41,-0.1654,-0.1692,-0.4005,0
2025-01-08,MCH000025,LOC0002,Light & Wonder,Game 038,Video Poker,v4.2,1,1,1,30.61,29.42,0.0,1.19,0.0389,0,0,0,0,1440,1.0,0.05,-0.5386,-0.4463,-0.4005,0
2025-01-08,MCH000028,LOC0003,Everi,Game 016,Reel Slots,v5.1,4,1,1,56.84,52.17,0.0,4.67,0.0822,0,0,0,0,1440,1.0,0.19,-0.3884,-0.3296,-0.4005,0
2025-01-08,MCH000029,LOC0002,Konami,Game 028,Reel Slots,v5.1,3,1,1,45.94,41.96,0.0,3.98,0.0866,0,0,0,0,1440,1.0,0.17,-0.4182,-0.3781,-0.4005,0
2025-01-08,MCH000032,LOC0003,Light & Wonder,Game 016,Video Slots,v5.1,4,1,1,91.91,80.85,0.0,11.06,0.1203,0,0,0,0,1440,1.0,0.46,-0.1128,-0.1736,-0.4005,0
2025-01-08,MCH000037,LOC0005,Aristocrat,Game 038,Video Poker,v4.1,6,1,1,75.89,70.61,0.0,5.28,0.0696,0,0,0,0,1440,1.0,0.22,-0.3621,-0.2449,-0.4005,0
2025-01-08,MCH000038,LOC0001,IGT,Game 033,Video Poker,v4.2,3,1,1,51.3,49.63,0.0,1.67,0.0326,0,0,0,0,1440,1.0,0.07,-0.5179,-0.3543,-0.4005,0
2025-01-08,MCH000040,LOC0004,Konami,Game 037,Video Slots,v4.1,5,1,1,54.28,48.05,0.0,6.23,0.1148,0,0,0,0,1440,1.0,0.26,-0.3211,-0.341,-0.4005,0
2025-01-08,MCH000041,LOC0007,Everi,Game 017,Video Slots,v5.0,8,4,4,52.48,47.04,0.0,5.44,0.1037,0,0,0,0,1440,1.0,0.23,-0.3552,-0.349,-0.4005,0
2025-01-08,MCH000049,LOC0006,Aristocrat,Game 011,Video Poker,v5.1,4,2,2,34.89,31.71,0.0,3.18,0.0911,1,2,0,0,1438,0.9986,0.13,-0.4527,-0.4273,-0.1194,0
2025-01-08,MCH000050,LOC0007,Everi,Game 008,Video Slots,v4.2,2,1,1,6.37,5.71,0.0,0.66,0.1036,1,16,0,0,1424,0.9889,0.03,-0.5614,-0.5542,1.8478,0
2025-01-08,MCH000051,LOC0006,Everi,Game 028,Video Slots,v4.1,1,1,1,91.8,78.91,0.0,12.89,0.1404,1,26,0,0,1414,0.9819,0.55,-0.0338,-0.1741,3.253,1
2025-01-08,MCH000052,LOC0001,Light & Wonder,Game 044,Video Slots,v4.1,11,2,2,70.02,61.22,0.0,8.8,0.1257,2,22,0,0,1418,0.9847,0.37,-0.2103,-0.271,2.691,0
2025-01-08,MCH000055,LOC0002,Konami,Game 031,Video Slots,v4.2,2,1,1,43.99,41.49,0.0,2.5,0.0568,0,0,0,0,1440,1.0,0.1,-0.4821,-0.3868,-0.4005,0
2025-01-08,MCH000062,LOC0006,Everi,Game 043,Video Slots,v5.0,4,1,1,77.46,69.93,0.0,7.53,0.0972,0,0,0,0,1440,1.0,0.31,-0.265,-0.2379,-0.4005,0
2025-01-08,MCH000065,LOC0004,Konami,Game 030,Reel Slots,v5.1,3,1,1,24.56,21.99,0.0,2.57,0.1046,0,0,0,0,1440,1.0,0.11,-0.479,-0.4733,-0.4005,0
2025-01-08,MCH000066,LOC0009,Konami,Game 043,Video Slots,v5.0,2,1,1,18.22,17.44,0.0,0.78,0.0428,1,2,0,0,1438,0.9986,0.03,-0.5563,-0.5015,-0.1194,0
2025-01-08,MCH000067,LOC0010,Light & Wonder,Game 049,Video Slots,v5.0,1,1,1,22.12,19.73,0.0,2.39,0.108,0,0,0,0,1440,1.0,0.1,-0.4868,-0.4841,-0.4005,0
2025-01-08,MCH000068,LOC0004,Aristocrat,Game 003,Video Slots,v5.1,6,1,1,446.74,387.41,0.0,59.33,0.1328,0,0,0,0,1440,1.0,2.47,1.9698,1.4051,-0.4005,0
2025-01-08,MCH000075,LOC0009,Konami,Game 018,Reel Slots,v4.1,6,2,2,107.69,98.09,0.0,9.6,0.0891,0,0,0,0,1440,1.0,0.4,-0.1757,-0.1034,-0.4005,0
2025-01-08,MCH000077,LOC0004,Konami,Game 046,Video Slots,v4.1,7,1,1,126.82,115.07,0.0,11.75,0.0927,0,0,0,0,1440,1.0,0.49,-0.083,-0.0183,-0.4005,0
2025-01-08,MCH000079,LOC0007,Everi,Game 049,Video Poker,v5.1,22,3,3,1338.73,1238.43,0.0,100.3,0.0749,0,0,0,0,1440,1.0,4.18,3.7373,5.3736,-0.4005,1
2025-01-08,MCH000080,LOC0006,Light & Wonder,Game 027,Video Poker,v4.2,6,1,1,102.99,109.18,0.0,-6.19,-0.0601,0,0,0,0,1440,1.0,-0.26,-0.857,-0.1243,-0.4005,0
2025-01-08,MCH000081,LOC0005,Konami,Game 002,Reel Slots,v5.0,2,1,1,98.72,90.09,0.0,8.63,0.0874,0,0,0,0,1440,1.0,0.36,-0.2176,-0.1433,-0.4005,0
2025-01-08,MCH000085,LOC0006,Light & Wonder,Game 018,Reel Slots,v5.0,3,1,1,5.22,4.97,0.0,0.25,0.0479,0,0,0,0,1440,1.0,0.01,-0.5791,-0.5593,-0.4005,0
2025-01-08,MCH000087,LOC0001,IGT,Game 013,Video Slots,v4.2,5,1,1,18.75,16.52,0.0,2.23,0.1189,2,26,0,0,1414,0.9819,0.09,-0.4937,-0.4991,3.253,1
2025-01-08,MCH000089,LOC0003,Everi,Game 050,Video Slots,v5.0,2,1,1,108.11,97.58,0.0,10.53,0.0974,0,0,0,0,1440,1.0,0.44,-0.1356,-0.1015,-0.4005,0
2025-01-08,MCH000095,LOC0009,Konami,Game 028,Video Poker,v5.0,4,2,2,25.34,23.76,0.0,1.58,0.0624,0,0,0,0,1440,1.0,0.07,-0.5218,-0.4698,-0.4005,0
2025-01-08,MCH000096,LOC0004,IGT,Game 029,Video Slots,v5.1,8,2,2,463.72,413.92,0.0,49.8,0.1074,0,0,0,0,1440,1.0,2.08,1.5586,1.4806,-0.4005,0
2025-01-08,MCH000097,LOC0007,Light & Wonder,Game 032,Reel Slots,v4.2,1,1,1,84.21,76.42,0.0,7.79,0.0925,1,10,0,0,1430,0.9931,0.33,-0.2538,-0.2079,1.0047,0
2025-01-08,MCH000100,LOC0004,Konami,Game 029,Video Slots,v4.1,8,1,1,185.58,165.41,0.0,20.17,0.1087,0,0,0,0,1440,1.0,0.84,0.2803,0.2431,-0.4005,0
2025-01-09,MCH000003,LOC0006,IGT,Game 025,Video Slots,v5.0,1,1,1,26.52,23.36,0.0,3.16,0.1192,0,0,0,0,1440,1.0,0.13,-0.4508,-0.5265,-0.4263,0
2025-01-09,MCH000006,LOC0002,IGT,Game 050,Reel Slots,v4.1,9,1,1,440.37,422.06,0.0,18.31,0.0416,1,19,0,0,1421,0.9868,0.77,1.1448,3.104,1.3782,1
2025-01-09,MCH000007,LOC0002,Konami,Game 030,Video Poker,v5.0,5,1,1,23.57,20.45,0.0,3.12,0.1324,0,0,0,0,1440,1.0,0.13,-0.455,-0.5524,-0.4263,0
2025-01-09,MCH000009,LOC0003,Everi,Game 011,Reel Slots,v5.1,2,1,1,11.92,10.52,0.0,1.4,0.1174,0,0,0,0,1440,1.0,0.06,-0.6362,-0.6546,-0.4263,0
2025-01-09,MCH000010,LOC0009,Aristocrat,Game 050,Video Slots,v4.2,1,1,1,10.66,9.37,0.0,1.29,0.121,0,0,0,0,1440,1.0,0.05,-0.6477,-0.6656,-0.4263,0
2025-01-09,MCH000011,LOC0006,Konami,Game 005,Video Slots,v5.0,2,1,1,5.92,5.63,0.0,0.29,0.049,0,0,0,0,1440,1.0,0.01,-0.7531,-0.7072,-0.4263,0
2025-01-09,MCH000012,LOC0008,Konami,Game 010,Reel Slots,v4.2,2,1,1,55.29,49.94,0.0,5.35,0.0968,0,0,0,0,1440,1.0,0.22,-0.2201,-0.2741,-0.4263,0
