player_id,loyalty_tier,age_band,home_region,marketing_opt_in,session_count,locations_visited,machines_played,total_session_minutes,total_rounds,total_wager,player_net_revenue,average_session_minutes,average_wager_per_session,days_since_last_session
PLY00000303,Platinum,60+,Southeast,True,12,7,12,546,1037,6978.59,662.47,45.5,581.55,3
PLY00000304,Silver,60+,Southeast,True,2,2,2,26,33,31.52,1.95,13.0,15.76,317
PLY00000305,Standard,40-49,Southwest,False,1,1,1,16,16,40.35,4.38,16.0,40.35,357
PLY00000306,Standard,30-39,Midwest,True,3,3,3,63,104,509.95,38.53,21.0,169.98,188
PLY00000307,Standard,30-39,Midwest,False,1,1,1,42,47,73.94,7.02,42.0,73.94,354
PLY00000308,Standard,21-29,West,True,5,4,5,185,300,617.98,40.21,37.0,123.6,27
PLY00000309,Standard,50-59,Southeast,True,2,2,2,32,35,56.7,4.22,16.0,28.35,57
PLY00000310,Standard,50-59,Midwest,True,5,2,4,119,159,266.97,29.28,23.8,53.39,20
PLY00000311,Standard,40-49,Southwest,True,4,3,4,141,203,276.22,11.91,35.25,69.06,27
PLY00000312,Gold,30-39,West,False,2,1,2,12,15,59.29,3.83,6.0,29.65,196
PLY00000313,Standard,40-49,Midwest,False,5,4,5,153,169,361.14,21.76,30.6,72.23,20
PLY00000314,Gold,21-29,Southwest,False,3,3,3,133,213,1300.32,80.43,44.33,433.44,277
PLY00000315,Silver,50-59,Southeast,True,3,3,3,100,190,949.79,84.25,33.33,316.6,179
PLY00000316,Standard,60+,Midwest,True,9,5,8,250,358,879.13,89.53,27.78,97.68,20
PLY00000317,Gold,50-59,Northeast,False,5,3,4,102,142,751.57,48.55,20.4,150.31,175
PLY00000318,Silver,40-49,Southeast,True,3,2,3,32,45,207.39,19.76,10.67,69.13,262
PLY00000319,Silver,30-39,Southeast,True,5,5,5,257,377,1602.97,131.08,51.4,320.59,3
PLY00000320,Silver,50-59,Midwest,True,5,4,5,81,126,520.99,47.42,16.2,104.2,185
PLY00000322,Standard,50-59,Southwest,True,1,1,1,5,3,4.87,0.54,5.0,4.87,208
PLY00000323,Standard,30-39,West,True,1,1,1,13,14,20.8,1.39,13.0,20.8,286
PLY00000324,Standard,21-29,West,True,6,5,6,144,203,440.43,41.22,24.0,73.41,30
PLY00000325,Gold,21-29,Northeast,True,10,6,10,249,429,2203.49,220.48,24.9,220.35,4
PLY00000326,Standard,30-39,Northeast,True,5,5,5,124,158,241.49,25.48,24.8,48.3,19
PLY00000327,Standard,60+,Southwest,True,2,2,2,73,144,335.39,47.82,36.5,167.7,277
PLY00000328,Standard,50-59,Northeast,True,3,3,3,158,206,744.18,76.28,52.67,248.06,11
PLY00000329,Standard,40-49,Northeast,True,9,7,9,232,369,1173.57,68.44,25.78,130.4,10
PLY00000330,Standard,30-39,Northeast,False,2,2,2,48,68,254.57,23.28,24.0,127.29,188
PLY00000331,Standard,60+,West,True,2,2,2,55,89,101.34,8.62,27.5,50.67,172
PLY00000332,Silver,21-29,Midwest,False,3,2,3,102,147,306.02,21.75,34.0,102.01,149
PLY00000333,Standard,30-39,Midwest,True,3,3,3,108,153,477.31,31.24,36.0,159.1,143
PLY00000334,Silver,21-29,Northeast,True,6,4,6,237,347,1356.18,107.52,39.5,226.03,26
PLY00000335,Standard,21-29,Southeast,True,2,2,2,45,57,215.8,8.85,22.5,107.9,282
PLY00000337,Gold,21-29,Southeast,True,9,5,9,411,686,2962.61,362.8,45.67,329.18,4
PLY00000338,Gold,50-59,Midwest,True,5,4,5,145,191,775.12,75.21,29.0,155.02,19
PLY00000339,Gold,60+,West,True,2,2,2,60,102,162.19,19.87,30.0,81.1,320
PLY00000340,Gold,21-29,Southeast,True,2,2,2,44,60,115.44,10.04,22.0,57.72,202
PLY00000341,Silver,50-59,Northeast,True,4,3,4,56,60,57.89,5.17,14.0,14.47,150
PLY00000342,Silver,50-59,West,True,1,1,1,7,8,36.95,4.5,7.0,36.95,292
PLY00000343,Standard,21-29,West,False,1,1,1,5,6,4.6,0.43,5.0,4.6,353
PLY00000344,Standard,30-39,Northeast,True,2,2,2,60,80,237.78,13.79,30.0,118.89,320
PLY00000345,Platinum,50-59,Midwest,True,1,1,1,88,105,787.51,36.78,88.0,787.51,300
PLY00000347,Standard,60+,Southwest,True,2,2,2,27,37,107.12,13.39,13.5,53.56,157
PLY00000348,Silver,21-29,Northeast,True,5,5,5,168,243,932.39,94.37,33.6,186.48,12
PLY00000349,Silver,30-39,Southwest,True,1,1,1,19,25,16.98,2.5,19.0,16.98,319
PLY00000350,Standard,40-49,Southwest,True,2,2,2,45,56,278.97,28.35,22.5,139.49,260
PLY00000351,Standard,30-39,Southwest,True,1,1,1,28,41,43.41,5.15,28.0,43.41,315
PLY00000352,Standard,21-29,Northeast,True,4,4,4,87,121,374.39,26.12,21.75,93.6,48
PLY00000353,Silver,40-49,Southwest,True,5,4,5,82,135,559.45,38.35,16.4,111.89,210
PLY00000354,Silver,60+,Southeast,True,5,3,5,87,105,215.99,19.57,17.4,43.2,19
PLY00000355,Standard,30-39,Midwest,True,9,7,8,199,273,796.17,71.04,22.11,88.46,13
PLY00000356,Standard,50-59,Midwest,True,3,3,3,30,32,50.22,5.27,10.0,16.74,3
PLY00000357,Standard,40-49,Southeast,False,3,3,3,39,62,173.8,16.11,13.0,57.93,175
PLY00000358,Silver,50-59,Northeast,True,5,5,5,177,312,1652.06,158.97,35.4,330.41,11
PLY00000359,Standard,60+,Southwest,False,4,4,4,64,75,210.74,21.3,16.0,52.69,9
PLY00000360,Standard,60+,Southeast,True,6,5,6,81,110,593.57,57.61,13.5,98.93,15
PLY00000361,Silver,50-59,Midwest,True,6,5,6,138,191,621.82,46.74,23.0,103.64,6
PLY00000362,Standard,50-59,West,False,4,3,4,134,154,343.63,36.32,33.5,85.91,283
PLY00000363,Standard,50-59,Midwest,True,3,3,3,66,72,172.46,9.36,22.0,57.49,277
PLY00000364,Silver,60+,Southeast,True,4,3,4,91,123,416.65,43.73,22.75,104.16,10
PLY00000365,Platinum,50-59,Southeast,True,5,4,5,273,415,1841.97,153.87,54.6,368.39,44
PLY00000366,Silver,50-59,Southwest,True,2,2,2,33,45,57.7,4.47,16.5,28.85,29
PLY00000367,Standard,30-39,Southwest,False,6,6,6,146,184,560.36,66.77,24.33,93.39,14
PLY00000368,Platinum,50-59,West,True,1,1,1,33,39,237.07,15.41,33.0,237.07,172
PLY00000370,Silver,60+,West,True,3,3,3,108,141,227.3,17.87,36.0,75.77,137
PLY00000371,Silver,40-49,Southeast,True,4,2,4,160,195,370.91,35.25,40.0,92.73,42
PLY00000372,Platinum,50-59,Midwest,False,8,6,8,215,286,544.44,46.62,26.88,68.06,25
PLY00000373,Standard,40-49,Southeast,True,2,1,2,18,23,27.74,2.48,9.0,13.87,325
PLY00000374,Silver,60+,Southeast,True,3,2,3,72,119,278.79,29.21,24.0,92.93,25
PLY00000376,Standard,40-49,Southwest,False,1,1,1,23,25,74.01,2.08,23.0,74.01,356
PLY00000377,Gold,30-39,Midwest,True,7,6,7,350,531,1895.87,127.75,50.0,270.84,146
PLY00000378,Standard,50-59,Midwest,True,4,4,4,62,70,131.95,11.07,15.5,32.99,21
PLY00000379,Silver,40-49,Northeast,True,3,3,3,78,74,234.85,28.48,26.0,78.28,184
PLY00000380,Standard,40-49,Northeast,True,2,2,2,50,85,198.75,20.32,25.0,99.38,41
PLY00000381,Platinum,30-39,West,True,9,6,9,307,501,2855.74,283.32,34.11,317.3,3
PLY00000382,Silver,50-59,Southeast,False,3,3,3,45,78,221.54,7.48,15.0,73.85,211
PLY00000383,Standard,50-59,Southwest,True,2,2,2,37,43,22.5,0.57,18.5,11.25,32
PLY00000384,Standard,60+,Southwest,True,5,4,4,120,179,529.19,47.11,24.0,105.84,267
PLY00000385,Standard,21-29,West,True,7,5,6,196,266,984.91,72.84,28.0,140.7,9
PLY00000386,Standard,40-49,Southeast,True,3,3,3,35,55,246.56,23.81,11.67,82.19,243
PLY00000387,Gold,60+,Midwest,True,3,3,3,47,45,110.0,9.29,15.67,36.67,305
PLY00000388,Silver,40-49,Midwest,False,2,1,2,39,47,31.22,4.62,19.5,15.61,230
PLY00000389,Gold,40-49,West,True,1,1,1,53,73,143.41,11.53,53.0,143.41,234
PLY00000390,Standard,30-39,Midwest,True,4,3,4,47,51,51.37,4.72,11.75,12.84,265
PLY00000391,Standard,50-59,Southwest,True,5,4,5,210,321,1187.54,106.76,42.0,237.51,33
PLY00000392,Standard,50-59,West,True,6,6,6,229,396,1246.01,107.76,38.17,207.67,29
PLY00000393,Platinum,60+,Southeast,True,10,7,10,288,471,1756.56,144.41,28.8,175.66,7
PLY00000394,Standard,50-59,West,True,2,2,2,51,81,270.21,21.04,25.5,135.11,263
PLY00000396,Standard,50-59,Southwest,True,2,2,2,19,24,69.13,7.0,9.5,34.57,246
PLY00000397,Gold,50-59,Southeast,True,1,1,1,23,36,208.04,25.17,23.0,208.04,314
PLY00000398,Silver,40-49,Northeast,True,3,3,3,102,132,401.99,48.85,34.0,134.0,25
PLY00000399,Standard,50-59,West,False,3,2,3,47,49,106.96,8.0,15.67,35.65,189
PLY00000400,Standard,21-29,West,True,2,1,2,54,81,157.49,4.94,27.0,78.75,329
PLY00000401,Gold,40-49,West,False,1,1,1,14,19,151.52,20.22,14.0,151.52,306
PLY00000402,Silver,60+,Southeast,False,2,2,2,30,41,100.84,8.61,15.0,50.42,246
PLY00000403,Gold,30-39,Midwest,False,6,4,6,115,190,1129.61,113.25,19.17,188.27,14
PLY00000404,Standard,21-29,Southwest,False,2,2,2,11,11,17.81,0.82,5.5,8.91,291
PLY00000405,Gold,30-39,West,True,8,5,8,285,485,1523.06,191.05,35.63,190.38,12
PLY00000406,Silver,50-59,Southeast,True,4,4,4,70,111,264.76,17.2,17.5,66.19,198
PLY00000407,Gold,21-29,West,True,6,3,6,130,168,566.94,49.92,21.67,94.49,34
PLY00000408,Standard,40-49,Midwest,True,4,4,4,110,140,368.71,36.87,27.5,92.18,20
PLY00000409,Gold,21-29,Southeast,False,11,6,9,445,774,3936.18,340.15,40.45,357.83,11
PLY00000410,Gold,40-49,Southeast,True,2,2,2,16,22,74.99,6.13,8.0,37.5,264
PLY00000411,Standard,40-49,Southeast,False,5,5,5,93,107,447.01,37.59,18.6,89.4,234
PLY00000412,Standard,60+,Midwest,True,4,4,4,119,207,616.18,65.78,29.75,154.05,108
PLY00000413,Standard,21-29,Southwest,True,4,3,3,63,80,324.92,29.41,15.75,81.23,230
PLY00000414,Gold,40-49,Southwest,False,4,4,4,140,182,1084.02,122.42,35.0,271.01,265
PLY00000415,Standard,21-29,Southwest,True,6,4,6,207,273,833.5,75.15,34.5,138.92,5
PLY00000416,Gold,60+,Southwest,True,7,6,7,322,514,3289.04,122.06,46.0,469.86,12
PLY00000417,Standard,40-49,Midwest,False,2,2,2,46,66,155.29,7.79,23.0,77.65,250
PLY00000418,Silver,60+,Southwest,False,3,3,3,50,59,117.49,10.4,16.67,39.16,10
PLY00000419,Silver,21-29,Northeast,True,7,6,7,182,288,1117.31,119.17,26.0,159.62,3
PLY00000421,Standard,30-39,Midwest,True,6,4,5,164,234,804.63,66.19,27.33,134.11,135
PLY00000422,Standard,40-49,Midwest,True,4,4,4,71,98,340.24,22.18,17.75,85.06,232
PLY00000423,Silver,21-29,Southwest,True,5,4,4,104,142,336.41,27.83,20.8,67.28,204
PLY00000424,Silver,50-59,Northeast,True,2,2,2,98,111,90.54,10.76,49.0,45.27,277
PLY00000425,Standard,30-39,West,True,1,1,1,16,27,57.21,8.42,16.0,57.21,293
PLY00000426,Standard,40-49,Northeast,False,2,2,2,28,27,32.03,3.52,14.0,16.02,169
PLY00000427,Standard,21-29,Southeast,True,2,1,2,28,42,65.39,6.16,14.0,32.7,203
PLY00000428,Standard,40-49,Midwest,False,5,3,5,83,133,498.05,31.78,16.6,99.61,177
PLY00000429,Silver,30-39,Southeast,True,8,5,8,199,262,1028.76,113.3,24.88,128.6,16
PLY00000430,Silver,30-39,Southwest,True,4,3,4,166,273,1031.11,78.53,41.5,257.78,42
PLY00000431,Silver,50-59,West,True,6,4,6,194,237,750.83,48.23,32.33,125.14,6
PLY00000432,Standard,21-29,Southeast,False,8,5,8,311,455,3018.33,262.89,38.88,377.29,2
PLY00000433,Standard,50-59,Midwest,False,3,2,3,68,95,122.8,13.04,22.67,40.93,177
PLY00000434,Silver,30-39,West,True,2,2,2,47,59,140.96,14.15,23.5,70.48,273
PLY00000435,Standard,21-29,Midwest,True,2,2,2,32,48,58.64,5.53,16.0,29.32,247
PLY00000436,Standard,50-59,Midwest,True,4,4,4,67,81,230.38,19.44,16.75,57.6,10
PLY00000437,Silver,30-39,Southwest,True,12,8,11,294,418,850.0,78.21,24.5,70.83,13
PLY00000438,Silver,21-29,West,False,1,1,1,7,10,75.16,9.22,7.0,75.16,298
PLY00000439,Standard,40-49,Southeast,True,3,2,3,52,57,186.86,10.55,17.33,62.29,271
PLY00000441,Silver,21-29,West,True,3,3,3,104,166,319.18,25.22,34.67,106.39,263
PLY00000442,Standard,21-29,Southwest,True,6,4,6,218,285,1030.35,111.04,36.33,171.73,14
PLY00000443,Standard,50-59,Southwest,True,13,7,13,422,573,1838.6,150.57,32.46,141.43,10
PLY00000444,Standard,60+,Southeast,True,4,4,4,127,176,296.99,26.34,31.75,74.25,209
PLY00000445,Standard,30-39,Southeast,True,2,2,2,18,19,36.58,3.15,9.0,18.29,284
PLY00000446,Silver,21-29,Midwest,True,2,2,2,38,43,85.39,8.1,19.0,42.7,223
PLY00000447,Gold,21-29,Southeast,True,5,4,5,229,377,2555.28,271.36,45.8,511.06,16
PLY00000448,Standard,60+,Northeast,True,3,3,3,102,123,160.85,18.51,34.0,53.62,8
PLY00000449,Silver,21-29,Northeast,True,9,6,9,271,483,1780.75,174.83,30.11,197.86,11
PLY00000450,Standard,40-49,West,True,3,3,3,16,14,23.22,2.75,5.33,7.74,255
PLY00000451,Standard,40-49,Southeast,False,2,2,2,60,86,342.11,22.66,30.0,171.06,188
PLY00000452,Silver,21-29,Northeast,True,3,3,3,16,21,43.14,3.82,5.33,14.38,265
PLY00000453,Standard,40-49,West,True,7,5,7,135,189,544.31,53.59,19.29,77.76,4
PLY00000454,Standard,21-29,Southwest,False,5,4,5,118,181,367.09,37.62,23.6,73.42,145
PLY00000455,Standard,21-29,West,True,3,3,3,98,169,751.64,22.73,32.67,250.55,10
PLY00000456,Silver,21-29,Northeast,False,2,2,2,98,146,664.82,30.39,49.0,332.41,299
PLY00000457,Standard,40-49,Southwest,False,5,5,5,52,73,348.6,10.64,10.4,69.72,10
PLY00000458,Platinum,21-29,West,False,2,2,2,32,46,284.19,38.36,16.0,142.1,297
PLY00000459,Silver,30-39,Midwest,True,8,6,8,301,437,1343.79,112.63,37.63,167.97,17
PLY00000460,Standard,21-29,West,True,5,3,5,186,250,847.08,114.24,37.2,169.42,22
PLY00000462,Platinum,21-29,Southwest,False,10,6,8,379,614,7089.25,723.18,37.9,708.93,20
PLY00000463,Standard,21-29,West,True,3,3,3,83,112,262.2,23.22,27.67,87.4,21
PLY00000464,Standard,40-49,West,True,8,6,8,288,464,1889.04,176.09,36.0,236.13,15
PLY00000465,Platinum,30-39,West,False,7,5,7,199,332,2959.46,324.09,28.43,422.78,6
PLY00000466,Standard,50-59,Northeast,True,2,2,2,40,65,130.03,13.35,20.0,65.02,250
PLY00000467,Gold,21-29,Midwest,True,6,4,6,212,260,1084.25,83.68,35.33,180.71,10
PLY00000469,Standard,21-29,Southeast,True,4,4,4,84,81,214.98,21.17,21.0,53.75,21
PLY00000470,Gold,60+,Southwest,True,6,5,6,145,195,921.15,93.17,24.17,153.53,24
PLY00000471,Platinum,21-29,West,True,16,8,15,558,891,5127.77,508.88,34.88,320.49,7
PLY00000472,Gold,21-29,West,True,8,6,8,253,365,2385.59,239.92,31.63,298.2,15
PLY00000473,Platinum,30-39,Midwest,True,7,6,7,255,458,3171.25,299.68,36.43,453.04,22
PLY00000474,Gold,40-49,Midwest,True,2,2,2,21,28,132.21,17.15,10.5,66.11,298
PLY00000475,Gold,30-39,West,True,4,4,4,120,172,263.58,37.72,30.0,65.9,2
PLY00000476,Standard,40-49,Southwest,True,5,4,5,200,240,298.28,36.03,40.0,59.66,13
PLY00000477,Silver,50-59,Midwest,True,7,5,6,273,457,2080.75,208.06,39.0,297.25,10
PLY00000478,Standard,40-49,West,True,6,4,5,212,330,1519.18,177.14,35.33,253.2,26
PLY00000479,Standard,21-29,Southeast,False,3,2,3,62,61,146.9,18.78,20.67,48.97,281
PLY00000480,Standard,40-49,Midwest,False,2,2,2,50,70,163.34,11.78,25.0,81.67,223
PLY00000481,Platinum,50-59,West,False,4,4,4,170,260,735.91,54.48,42.5,183.98,29
PLY00000482,Standard,30-39,Northeast,True,2,2,2,47,54,101.09,10.01,23.5,50.55,48
PLY00000483,Platinum,30-39,Southeast,False,4,4,4,127,201,695.93,25.9,31.75,173.98,271
PLY00000484,Silver,21-29,West,True,9,7,9,297,490,1682.93,127.8,33.0,186.99,29
PLY00000485,Standard,21-29,Southeast,False,7,6,7,164,217,615.13,52.72,23.43,87.88,10
PLY00000486,Standard,40-49,Northeast,True,2,2,2,24,32,87.75,5.81,12.0,43.88,49
PLY00000487,Standard,60+,Southwest,False,3,3,3,58,78,189.04,19.07,19.33,63.01,27
PLY00000488,Standard,50-59,Southeast,True,3,3,3,63,72,371.02,51.81,21.0,123.67,18
PLY00000489,Standard,50-59,Southeast,True,6,5,6,73,107,313.13,25.23,12.17,52.19,46
PLY00000490,Standard,40-49,Southwest,True,3,3,3,87,125,559.25,66.21,29.0,186.42,5
PLY00000491,Standard,40-49,Southwest,True,1,1,1,6,7,12.24,1.4,6.0,12.24,281
PLY00000492,Gold,60+,Southeast,True,4,2,4,108,159,684.51,58.62,27.0,171.13,250
PLY00000493,Silver,50-59,Midwest,True,8,6,7,248,401,1735.89,189.54,31.0,216.99,1
PLY00000494,Standard,60+,West,True,4,4,4,128,195,386.75,38.42,32.0,96.69,16
PLY00000495,Standard,60+,Southeast,True,3,3,3,99,155,159.82,17.77,33.0,53.27,275
PLY00000496,Standard,50-59,West,True,6,5,6,146,205,670.6,57.75,24.33,111.77,255
PLY00000497,Standard,30-39,Northeast,True,6,5,6,165,223,639.28,48.5,27.5,106.55,1
PLY00000499,Standard,30-39,Southeast,True,6,5,6,255,352,1160.65,95.86,42.5,193.44,5
PLY00000500,Silver,40-49,West,True,8,4,8,263,434,1321.05,122.28,32.88,165.13,9
PLY00000501,Gold,60+,Southeast,True,2,1,2,38,55,216.36,9.82,19.0,108.18,260
PLY00000502,Platinum,50-59,West,True,11,6,10,416,748,7035.6,324.67,37.82,639.6,15
PLY00000503,Standard,30-39,West,True,3,3,3,98,175,571.29,47.26,32.67,190.43,211
PLY00000504,Standard,60+,Southeast,False,3,1,2,98,137,185.49,15.89,32.67,61.83,227
PLY00000505,Standard,40-49,Northeast,True,6,5,6,95,150,418.44,33.28,15.83,69.74,217
PLY00000507,Standard,50-59,West,True,2,2,2,16,19,55.84,7.88,8.0,27.92,293
PLY00000509,Silver,30-39,West,True,1,1,1,8,14,40.29,5.44,8.0,40.29,256
PLY00000510,Silver,30-39,West,False,3,3,3,67,72,188.82,23.01,22.33,62.94,326
PLY00000511,Silver,40-49,Southeast,True,7,5,7,224,361,1180.57,81.64,32.0,168.65,21
PLY00000512,Silver,60+,Southwest,False,3,2,3,77,134,685.4,64.51,25.67,228.47,255
PLY00000513,Silver,30-39,West,True,5,4,5,178,229,261.15,25.4,35.6,52.23,22
PLY00000514,Silver,60+,Northeast,False,7,6,7,291,397,864.12,74.91,41.57,123.45,27
PLY00000515,Silver,30-39,Midwest,False,7,4,7,166,237,847.51,72.64,23.71,121.07,11
PLY00000516,Gold,21-29,Midwest,True,2,2,2,44,59,364.15,25.54,22.0,182.08,284
PLY00000517,Standard,21-29,Midwest,True,7,5,7,163,254,523.51,51.36,23.29,74.79,21
PLY00000519,Gold,50-59,Southwest,True,11,6,9,319,467,2492.96,277.9,29.0,226.63,6
PLY00000520,Gold,60+,Southeast,True,8,4,8,218,328,1101.59,78.86,27.25,137.7,22
PLY00000522,Standard,30-39,Southwest,True,2,2,2,62,88,268.39,39.81,31.0,134.2,212
PLY00000523,Gold,21-29,Midwest,True,4,4,4,93,148,645.27,36.4,23.25,161.32,144
PLY00000524,Standard,21-29,Southwest,False,4,4,4,45,53,93.32,8.72,11.25,23.33,40
PLY00000525,Gold,30-39,Northeast,True,13,9,13,442,693,3418.11,441.74,34.0,262.93,3
PLY00000526,Standard,60+,West,True,4,3,4,70,94,273.97,31.5,17.5,68.49,23
PLY00000527,Standard,21-29,Southwest,True,2,2,2,39,47,181.52,9.72,19.5,90.76,259
PLY00000528,Standard,40-49,Northeast,True,7,7,7,303,463,1437.3,85.9,43.29,205.33,12
PLY00000529,Silver,60+,Southwest,True,4,2,4,89,93,278.52,19.67,22.25,69.63,30
PLY00000530,Standard,40-49,Northeast,True,2,2,2,44,36,107.13,16.41,22.0,53.57,41
PLY00000531,Silver,50-59,Southwest,False,2,2,2,12,17,63.32,6.86,6.0,31.66,321
PLY00000532,Silver,50-59,Southeast,True,1,1,1,18,29,123.12,9.34,18.0,123.12,317
PLY00000533,Standard,21-29,Midwest,True,5,4,5,117,172,275.86,25.46,23.4,55.17,11
PLY00000534,Gold,60+,Northeast,True,9,6,9,355,525,2857.41,301.53,39.44,317.49,19
PLY00000535,Standard,40-49,West,True,4,3,4,102,176,433.02,30.69,25.5,108.26,161
PLY00000536,Standard,21-29,Southwest,False,7,5,6,180,244,568.44,70.19,25.71,81.21,17
PLY00000537,Standard,50-59,West,False,5,4,5,123,182,400.78,42.63,24.6,80.16,11
PLY00000538,Standard,21-29,West,True,3,3,3,42,53,143.21,21.75,14.0,47.74,255
PLY00000539,Silver,60+,Southeast,True,3,3,3,69,95,343.96,32.06,23.0,114.65,46
PLY00000540,Standard,30-39,Southeast,False,4,3,4,102,108,299.31,25.64,25.5,74.83,29
PLY00000541,Standard,50-59,Southeast,False,2,2,2,38,48,38.28,4.0,19.0,19.14,258
PLY00000542,Gold,40-49,Midwest,False,4,3,4,184,273,409.96,13.9,46.0,102.49,2
PLY00000543,Standard,50-59,West,True,3,3,3,44,80,323.74,28.06,14.67,107.91,218
PLY00000544,Standard,50-59,Northeast,False,7,5,7,235,352,1364.26,114.27,33.57,194.89,6
PLY00000545,Standard,50-59,Northeast,True,5,5,5,158,240,525.97,40.5,31.6,105.19,9
PLY00000546,Silver,21-29,Northeast,True,4,3,4,220,315,585.23,77.01,55.0,146.31,41
PLY00000547,Standard,60+,Midwest,False,2,2,2,14,12,14.05,1.44,7.0,7.03,277
PLY00000548,Silver,60+,West,True,6,5,6,129,173,369.67,35.26,21.5,61.61,11
PLY00000549,Standard,60+,West,True,2,2,2,31,42,83.91,7.95,15.5,41.96,18
PLY00000550,Standard,40-49,Southeast,True,5,4,4,131,177,488.98,42.18,26.2,97.8,270
PLY00000551,Standard,40-49,Northeast,True,2,2,2,36,44,150.1,12.49,18.0,75.05,255
PLY00000552,Standard,50-59,Northeast,False,3,3,3,29,32,157.25,19.86,9.67,52.42,270
PLY00000553,Standard,50-59,Midwest,True,1,1,1,32,39,89.38,9.47,32.0,89.38,336
PLY00000554,Silver,30-39,Southwest,True,2,2,2,25,28,50.04,5.31,12.5,25.02,262
PLY00000555,Silver,60+,Midwest,False,10,7,9,333,523,1736.48,150.43,33.3,173.65,26
PLY00000556,Standard,40-49,West,True,13,9,12,243,348,1160.21,134.53,18.69,89.25,25
PLY00000557,Standard,60+,Northeast,True,4,3,4,72,108,636.82,79.66,18.0,159.21,19
PLY00000558,Standard,21-29,Southeast,True,2,2,2,22,23,10.12,0.89,11.0,5.06,22
PLY00000559,Standard,30-39,Midwest,True,3,3,3,95,130,403.54,40.07,31.67,134.51,162
PLY00000560,Standard,21-29,Northeast,True,2,1,1,16,18,38.77,3.16,8.0,19.39,261
PLY00000561,Standard,50-59,West,True,7,5,7,371,570,1457.26,138.8,53.0,208.18,8
PLY00000562,Gold,40-49,Northeast,True,4,4,4,138,205,969.96,78.86,34.5,242.49,223
PLY00000563,Standard,60+,Southeast,False,3,3,3,38,47,46.97,5.08,12.67,15.66,228
PLY00000564,Silver,40-49,Southwest,True,7,6,7,295,515,1806.94,158.04,42.14,258.13,1
PLY00000565,Platinum,21-29,Southwest,False,2,2,2,20,29,146.98,15.93,10.0,73.49,206
PLY00000566,Silver,21-29,Southeast,True,5,4,5,123,195,492.91,53.26,24.6,98.58,232
PLY00000567,Standard,40-49,Southwest,False,4,2,4,68,77,93.08,8.01,17.0,23.27,28
PLY00000568,Standard,30-39,Southwest,True,5,5,5,128,209,527.04,54.94,25.6,105.41,7
PLY00000570,Platinum,40-49,West,True,12,7,11,558,983,8233.0,642.39,46.5,686.08,17
PLY00000573,Silver,30-39,Southeast,True,6,4,6,277,508,1029.92,123.26,46.17,171.65,93
PLY00000574,Standard,60+,Southwest,True,4,3,4,129,192,353.99,33.31,32.25,88.5,14
PLY00000575,Silver,50-59,Midwest,True,12,8,12,643,1084,2932.87,239.93,53.58,244.41,4
PLY00000576,Standard,21-29,West,True,4,3,4,120,172,199.69,20.22,30.0,49.92,7
PLY00000577,Standard,30-39,West,True,6,5,6,177,283,1077.76,90.79,29.5,179.63,16
PLY00000578,Gold,40-49,West,True,11,8,11,390,703,4573.51,520.15,35.45,415.77,3
PLY00000579,Silver,60+,Southeast,True,5,4,5,116,143,354.11,34.95,23.2,70.82,8
PLY00000580,Silver,60+,Southeast,False,2,2,2,23,24,70.61,12.37,11.5,35.31,28
PLY00000581,Silver,30-39,Midwest,True,10,6,9,391,659,2446.85,272.41,39.1,244.69,8
PLY00000582,Standard,40-49,Midwest,True,3,3,3,65,82,195.35,8.19,21.67,65.12,259
PLY00000583,Gold,50-59,Northeast,False,6,5,6,292,459,1945.45,167.97,48.67,324.24,18
PLY00000584,Gold,21-29,Southwest,False,4,4,4,69,95,479.79,57.0,17.25,119.95,27
PLY00000585,Gold,50-59,West,True,2,2,2,13,17,54.84,5.54,6.5,27.42,319
PLY00000587,Gold,50-59,Southeast,True,4,4,4,99,193,1350.79,115.16,24.75,337.7,164
PLY00000588,Silver,50-59,Midwest,True,8,4,7,187,283,825.29,95.75,23.38,103.16,23
PLY00000589,Silver,21-29,Southwest,True,6,5,6,200,294,962.18,87.34,33.33,160.36,13
PLY00000590,Standard,30-39,Southwest,False,6,4,6,132,166,441.02,25.45,22.0,73.5,50
PLY00000592,Standard,21-29,West,True,6,5,6,199,317,780.0,66.34,33.17,130.0,19
PLY00000593,Standard,40-49,West,True,3,2,3,51,60,109.58,9.28,17.0,36.53,112
PLY00000594,Silver,30-39,Southeast,True,5,5,5,178,266,853.46,80.81,35.6,170.69,31
PLY00000595,Standard,50-59,West,True,2,2,2,22,26,62.82,2.98,11.0,31.41,207
PLY00000596,Gold,40-49,Midwest,True,5,5,5,190,252,537.2,43.86,38.0,107.44,27
PLY00000597,Standard,50-59,Southeast,True,1,1,1,39,71,107.33,5.28,39.0,107.33,340
PLY00000598,Standard,30-39,Southeast,False,3,3,3,62,79,399.54,37.88,20.67,133.18,287
PLY00000599,Standard,30-39,Southeast,False,6,5,6,190,287,717.63,44.78,31.67,119.61,13
PLY00000600,Silver,60+,West,True,3,3,3,75,103,303.71,27.15,25.0,101.24,290
PLY00000601,Silver,21-29,Southwest,False,5,4,5,168,252,668.73,78.96,33.6,133.75,22
