player_id,loyalty_tier,age_band,home_region,marketing_opt_in,registered_active_flag,observation_cutoff_date,dataset_end_date,first_session_date,latest_historical_session_date,days_since_last_session,observed_player_lifetime_days,total_historical_sessions,sessions_last_30_days,sessions_last_90_days,locations_visited,machines_played,total_session_minutes,average_session_minutes,total_rounds,total_wager,total_payout,player_net_revenue,average_wager_per_session,wager_last_30_days,wager_last_90_days,revenue_last_30_days,revenue_last_90_days,sessions_per_observed_day,future_session_count,churn_flag
PLY00000126,Standard,60+,Midwest,1,1,2025-11-01,2025-12-31,2025-02-23,2025-06-15,139,252,7,0,0,5,6,123,17.571428,166,745.54,673.31,72.23,106.505714,0.0,0.0,0.0,0.0,0.0278,0,1
PLY00000127,Standard,21-29,Southwest,0,1,2025-11-01,2025-12-31,2025-01-30,2025-06-01,153,276,3,0,0,3,3,74,24.666666,112,414.28,381.86,32.42,138.093333,0.0,0.0,0.0,0.0,0.0109,0,1
PLY00000128,Silver,60+,Southwest,1,1,2025-11-01,2025-12-31,2025-05-10,2025-05-10,175,176,1,0,0,1,1,82,82.0,128,623.46,556.86,66.6,623.46,0.0,0.0,0.0,0.0,0.0057,4,0
PLY00000130,Standard,40-49,Northeast,1,1,2025-11-01,2025-12-31,2025-07-17,2025-07-17,107,108,1,0,0,1,1,47,47.0,80,60.27,53.25,7.02,60.27,0.0,0.0,0.0,0.0,0.0093,3,0
PLY00000131,Standard,50-59,West,1,1,2025-11-01,2025-12-31,2025-07-28,2025-09-13,49,97,2,0,1,2,2,38,19.0,59,301.5,291.45,10.05,150.75,0.0,54.99,0.0,6.3,0.0206,3,0
PLY00000132,Silver,30-39,Midwest,0,1,2025-11-01,2025-12-31,2025-04-13,2025-04-13,202,203,1,0,0,1,1,7,7.0,10,8.04,7.24,0.8,8.04,0.0,0.0,0.0,0.0,0.0049,0,1
PLY00000133,Silver,60+,West,1,1,2025-11-01,2025-12-31,2025-01-20,2025-04-22,193,286,3,0,0,2,3,78,26.0,103,614.29,573.01,41.28,204.763333,0.0,0.0,0.0,0.0,0.0105,0,1
PLY00000134,Standard,30-39,Southeast,1,1,2025-11-01,2025-12-31,2025-07-11,2025-07-11,113,114,1,0,0,1,1,35,35.0,46,40.59,38.16,2.43,40.59,0.0,0.0,0.0,0.0,0.0088,1,0
PLY00000135,Standard,30-39,Northeast,1,1,2025-11-01,2025-12-31,2025-08-25,2025-08-25,68,69,1,0,1,1,1,20,20.0,25,86.28,85.34,0.94,86.28,0.0,86.28,0.0,0.94,0.0145,2,0
PLY00000136,Standard,60+,West,1,1,2025-11-01,2025-12-31,2025-07-08,2025-09-21,41,117,3,0,2,3,3,78,26.0,96,219.66,194.85,24.81,73.22,0.0,124.23,0.0,15.64,0.0256,1,0
PLY00000137,Silver,60+,Midwest,0,1,2025-11-01,2025-12-31,2025-04-08,2025-10-10,22,208,5,2,2,4,5,138,27.6,260,775.94,707.73,68.21,155.188,172.03,172.03,20.37,20.37,0.024,2,0
PLY00000138,Standard,21-29,Southwest,1,1,2025-11-01,2025-12-31,2025-08-08,2025-10-13,19,86,4,1,4,3,4,189,47.25,348,607.24,592.88,14.36,151.81,34.07,607.24,1.12,14.36,0.0465,2,0
PLY00000139,Standard,21-29,Midwest,1,1,2025-11-01,2025-12-31,2025-02-19,2025-09-05,57,256,4,0,1,2,4,123,30.75,171,521.56,466.28,55.28,130.39,0.0,89.76,0.0,5.62,0.0156,0,1
PLY00000140,Standard,21-29,Midwest,0,1,2025-11-01,2025-12-31,2025-03-19,2025-03-19,227,228,1,0,0,1,1,15,15.0,21,121.39,117.8,3.59,121.39,0.0,0.0,0.0,0.0,0.0044,0,1
PLY00000141,Gold,21-29,West,1,1,2025-11-01,2025-12-31,2025-03-25,2025-09-15,47,222,6,0,3,4,6,185,30.833333,315,1303.86,1218.73,85.13,217.31,0.0,271.34,0.0,25.06,0.027,2,0
PLY00000142,Silver,21-29,Southwest,0,1,2025-11-01,2025-12-31,2025-01-09,2025-01-09,296,297,1,0,0,1,1,18,18.0,24,166.58,166.16,0.42,166.58,0.0,0.0,0.0,0.0,0.0034,0,1
PLY00000144,Standard,40-49,Northeast,1,1,2025-11-01,2025-12-31,2025-01-18,2025-04-28,187,288,3,0,0,2,3,28,9.333333,33,42.38,39.2,3.18,14.126666,0.0,0.0,0.0,0.0,0.0104,0,1
PLY00000145,Standard,50-59,Southwest,1,1,2025-11-01,2025-12-31,2025-04-06,2025-10-28,4,210,6,3,4,5,6,221,36.833333,303,477.58,437.42,40.16,79.596666,230.29,332.61,18.32,27.34,0.0286,4,0
PLY00000146,Standard,40-49,Southwest,1,1,2025-11-01,2025-12-31,2025-02-18,2025-04-18,197,257,5,0,0,3,5,150,30.0,223,516.41,489.54,26.87,103.282,0.0,0.0,0.0,0.0,0.0195,0,1
PLY00000147,Silver,40-49,Northeast,1,1,2025-11-01,2025-12-31,2025-03-24,2025-08-15,78,223,4,0,1,2,4,90,22.5,118,415.68,374.7,40.98,103.92,0.0,59.52,0.0,4.11,0.0179,2,0
PLY00000148,Standard,40-49,West,0,1,2025-11-01,2025-12-31,2025-01-09,2025-02-16,258,297,3,0,0,2,3,53,17.666666,74,336.32,307.52,28.8,112.106666,0.0,0.0,0.0,0.0,0.0101,0,1
PLY00000149,Silver,30-39,Midwest,1,1,2025-11-01,2025-12-31,2025-05-25,2025-08-27,66,161,3,0,2,3,3,79,26.333333,94,231.55,200.69,30.86,77.183333,0.0,136.08,0.0,17.13,0.0186,2,0
PLY00000150,Silver,30-39,West,1,1,2025-11-01,2025-12-31,2025-08-22,2025-10-08,24,72,4,1,4,3,4,159,39.75,222,526.49,462.98,63.51,131.6225,103.81,526.49,6.34,63.51,0.0556,2,0
PLY00000151,Silver,40-49,Southeast,1,1,2025-11-01,2025-12-31,2025-05-12,2025-05-29,156,174,2,0,0,1,2,51,25.5,50,194.42,174.95,19.47,97.21,0.0,0.0,0.0,0.0,0.0115,0,1
PLY00000152,Silver,60+,Northeast,1,1,2025-11-01,2025-12-31,2025-04-19,2025-04-19,196,197,1,0,0,1,1,16,16.0,19,23.52,22.35,1.17,23.52,0.0,0.0,0.0,0.0,0.0051,0,1
PLY00000153,Standard,40-49,Midwest,1,1,2025-11-01,2025-12-31,2025-03-20,2025-04-15,200,227,2,0,0,2,2,14,7.0,12,42.84,38.68,4.16,21.42,0.0,0.0,0.0,0.0,0.0088,0,1
PLY00000154,Gold,50-59,Southeast,1,1,2025-11-01,2025-12-31,2025-02-27,2025-09-19,43,248,5,0,2,4,4,160,32.0,236,906.06,779.22,126.84,181.212,0.0,72.07,0.0,6.45,0.0202,2,0
PLY00000155,Standard,21-29,West,0,1,2025-11-01,2025-12-31,2025-10-02,2025-10-02,30,31,1,1,1,1,1,34,34.0,46,85.84,76.55,9.29,85.84,85.84,85.84,9.29,9.29,0.0323,1,0
PLY00000156,Gold,21-29,Midwest,0,1,2025-11-01,2025-12-31,2025-04-01,2025-09-07,55,215,3,0,1,3,3,44,14.666666,52,278.09,250.16,27.93,92.696666,0.0,87.82,0.0,10.04,0.014,3,0
PLY00000157,Silver,30-39,Southeast,1,1,2025-11-01,2025-12-31,2025-04-08,2025-10-21,11,208,2,1,1,2,2,34,17.0,44,191.52,174.8,16.72,95.76,15.08,15.08,1.59,1.59,0.0096,1,0
PLY00000158,Silver,30-39,Southwest,1,1,2025-11-01,2025-12-31,2025-07-10,2025-09-14,48,115,2,0,1,2,2,25,12.5,35,122.46,115.39,7.07,61.23,0.0,47.61,0.0,3.5,0.0174,2,0
PLY00000159,Silver,50-59,West,1,1,2025-11-01,2025-12-31,2025-02-04,2025-04-16,199,271,3,0,0,3,3,88,29.333333,154,401.4,362.66,38.74,133.8,0.0,0.0,0.0,0.0,0.0111,0,1
PLY00000160,Standard,60+,Southeast,1,1,2025-11-01,2025-12-31,2025-01-06,2025-06-10,144,300,6,0,0,5,6,127,21.166666,170,448.77,412.99,35.78,74.795,0.0,0.0,0.0,0.0,0.02,0,1
PLY00000161,Standard,30-39,Midwest,1,1,2025-11-01,2025-12-31,2025-01-23,2025-04-19,196,283,3,0,0,3,3,87,29.0,115,204.73,183.18,21.55,68.243333,0.0,0.0,0.0,0.0,0.0106,0,1
PLY00000162,Standard,40-49,Southwest,1,1,2025-11-01,2025-12-31,2025-03-09,2025-03-16,230,238,2,0,0,2,2,42,21.0,52,100.02,90.59,9.43,50.01,0.0,0.0,0.0,0.0,0.0084,0,1
PLY00000163,Standard,30-39,West,1,1,2025-11-01,2025-12-31,2025-03-18,2025-03-18,228,229,1,0,0,1,1,5,5.0,7,31.48,28.89,2.59,31.48,0.0,0.0,0.0,0.0,0.0044,2,0
PLY00000164,Silver,40-49,West,0,1,2025-11-01,2025-12-31,2025-01-31,2025-01-31,274,275,1,0,0,1,1,8,8.0,9,13.38,12.27,1.11,13.38,0.0,0.0,0.0,0.0,0.0036,0,1
PLY00000165,Standard,21-29,Midwest,1,1,2025-11-01,2025-12-31,2025-03-04,2025-03-04,242,243,1,0,0,1,1,22,22.0,41,264.5,249.84,14.66,264.5,0.0,0.0,0.0,0.0,0.0041,0,1
PLY00000166,Standard,60+,Southeast,0,1,2025-11-01,2025-12-31,2025-01-26,2025-01-26,279,280,1,0,0,1,1,10,10.0,9,20.11,18.5,1.61,20.11,0.0,0.0,0.0,0.0,0.0036,0,1
PLY00000167,Gold,50-59,Midwest,0,1,2025-11-01,2025-12-31,2025-01-29,2025-06-28,126,277,7,0,0,6,7,172,24.571428,275,1700.52,1572.37,128.15,242.931428,0.0,0.0,0.0,0.0,0.0253,0,1
PLY00000168,Standard,40-49,Southeast,1,1,2025-11-01,2025-12-31,2025-07-07,2025-08-28,65,118,5,0,1,4,5,86,17.2,113,200.67,181.02,19.65,40.134,0.0,54.32,0.0,7.8,0.0424,1,0
PLY00000169,Standard,40-49,Northeast,0,1,2025-11-01,2025-12-31,2025-07-29,2025-10-26,6,96,4,2,3,3,4,120,30.0,175,296.9,261.45,35.45,74.225,84.01,138.73,6.99,13.68,0.0417,1,0
PLY00000170,Silver,30-39,Northeast,1,1,2025-11-01,2025-12-31,2025-07-16,2025-09-14,48,109,3,0,2,3,3,119,39.666666,206,1082.49,935.12,147.37,360.83,0.0,542.55,0.0,49.82,0.0275,2,0
PLY00000171,Silver,30-39,Southwest,1,1,2025-11-01,2025-12-31,2025-02-19,2025-08-07,86,256,2,0,1,1,2,44,22.0,52,104.95,93.76,11.19,52.475,0.0,76.11,0.0,8.56,0.0078,0,1
PLY00000172,Standard,40-49,Southeast,0,1,2025-11-01,2025-12-31,2025-06-24,2025-07-25,99,131,3,0,0,3,3,122,40.666666,159,238.2,215.81,22.39,79.4,0.0,0.0,0.0,0.0,0.0229,2,0
PLY00000173,Silver,60+,Southwest,1,1,2025-11-01,2025-12-31,2025-02-09,2025-04-09,206,266,4,0,0,3,4,55,13.75,77,328.23,295.2,33.03,82.0575,0.0,0.0,0.0,0.0,0.015,0,1
PLY00000174,Standard,21-29,Southeast,1,1,2025-11-01,2025-12-31,2025-03-14,2025-06-24,130,233,3,0,0,3,3,73,24.333333,102,145.47,129.51,15.96,48.49,0.0,0.0,0.0,0.0,0.0129,0,1
PLY00000175,Standard,21-29,Southwest,1,1,2025-11-01,2025-12-31,2025-02-06,2025-02-28,246,269,2,0,0,2,2,15,7.5,23,51.59,46.49,5.1,25.795,0.0,0.0,0.0,0.0,0.0074,0,1
PLY00000176,Standard,30-39,Southeast,1,1,2025-11-01,2025-12-31,2025-01-12,2025-03-26,220,294,3,0,0,2,3,118,39.333333,160,325.89,311.69,14.2,108.63,0.0,0.0,0.0,0.0,0.0102,0,1
PLY00000177,Standard,60+,Southwest,1,1,2025-11-01,2025-12-31,2025-02-22,2025-07-28,96,253,6,0,0,5,6,136,22.666666,257,1028.14,913.99,114.15,171.356666,0.0,0.0,0.0,0.0,0.0237,0,1
PLY00000178,Standard,40-49,Northeast,0,1,2025-11-01,2025-12-31,2025-01-16,2025-03-03,243,290,2,0,0,2,2,17,8.5,17,29.33,27.07,2.26,14.665,0.0,0.0,0.0,0.0,0.0069,0,1
PLY00000179,Silver,60+,West,1,1,2025-11-01,2025-12-31,2025-08-08,2025-10-08,24,86,4,1,4,4,4,98,24.5,131,376.6,331.78,44.82,94.15,22.92,376.6,2.94,44.82,0.0465,2,0
PLY00000180,Standard,50-59,Midwest,1,1,2025-11-01,2025-12-31,2025-05-16,2025-05-16,169,170,1,0,0,1,1,64,64.0,73,247.12,229.26,17.86,247.12,0.0,0.0,0.0,0.0,0.0059,1,0
PLY00000181,Silver,40-49,Southeast,0,1,2025-11-01,2025-12-31,2025-06-18,2025-10-15,17,137,4,1,2,4,4,94,23.5,140,316.76,290.28,26.48,79.19,102.83,120.79,15.95,17.56,0.0292,3,0
PLY00000182,Silver,40-49,Southeast,1,1,2025-11-01,2025-12-31,2025-07-30,2025-10-24,8,95,3,1,2,2,3,152,50.666666,303,2389.68,2098.54,291.14,796.56,69.02,2346.36,7.29,289.27,0.0316,5,0
PLY00000183,Gold,30-39,Southwest,0,1,2025-11-01,2025-12-31,2025-02-01,2025-05-31,154,274,3,0,0,3,3,143,47.666666,198,1338.73,1199.82,138.91,446.243333,0.0,0.0,0.0,0.0,0.0109,0,1
PLY00000185,Standard,30-39,Northeast,0,1,2025-11-01,2025-12-31,2025-02-14,2025-04-14,201,261,2,0,0,1,2,33,16.5,43,183.08,165.5,17.58,91.54,0.0,0.0,0.0,0.0,0.0077,0,1
PLY00000186,Standard,40-49,West,1,1,2025-11-01,2025-12-31,2025-01-19,2025-01-19,286,287,1,0,0,1,1,15,15.0,14,76.57,69.98,6.59,76.57,0.0,0.0,0.0,0.0,0.0035,0,1
PLY00000187,Standard,21-29,Southeast,1,1,2025-11-01,2025-12-31,2025-03-26,2025-09-20,42,221,5,0,2,4,5,86,17.2,105,132.85,123.04,9.81,26.57,0.0,24.97,0.0,2.92,0.0226,1,0
PLY00000188,Standard,40-49,Midwest,1,1,2025-11-01,2025-12-31,2025-01-07,2025-03-06,240,299,3,0,0,1,2,101,33.666666,169,401.8,369.82,31.98,133.933333,0.0,0.0,0.0,0.0,0.01,0,1
PLY00000189,Gold,50-59,Southwest,1,1,2025-11-01,2025-12-31,2025-05-21,2025-10-10,22,165,6,1,3,5,6,184,30.666666,252,768.65,677.66,90.99,128.108333,210.29,518.93,25.93,64.61,0.0364,4,0
PLY00000190,Silver,40-49,West,1,1,2025-11-01,2025-12-31,2025-01-11,2025-01-11,294,295,1,0,0,1,1,21,21.0,37,44.79,41.21,3.58,44.79,0.0,0.0,0.0,0.0,0.0034,0,1
PLY00000191,Standard,50-59,West,0,1,2025-11-01,2025-12-31,2025-07-25,2025-08-07,86,100,2,0,1,2,2,37,18.5,42,132.6,120.43,12.17,66.3,0.0,98.51,0.0,8.48,0.02,2,0
PLY00000192,Standard,21-29,Northeast,1,1,2025-11-01,2025-12-31,2025-07-24,2025-08-09,84,101,2,0,1,2,2,39,19.5,50,319.54,298.36,21.18,159.77,0.0,298.83,0.0,18.66,0.0198,1,0
PLY00000193,Standard,50-59,Southeast,1,1,2025-11-01,2025-12-31,2025-06-19,2025-06-19,135,136,1,0,0,1,1,34,34.0,31,40.35,38.24,2.11,40.35,0.0,0.0,0.0,0.0,0.0074,0,1
PLY00000194,Standard,40-49,West,0,1,2025-11-01,2025-12-31,2025-03-22,2025-07-05,119,225,3,0,0,3,3,85,28.333333,127,443.99,412.13,31.86,147.996666,0.0,0.0,0.0,0.0,0.0133,3,0
PLY00000195,Platinum,21-29,Northeast,1,1,2025-11-01,2025-12-31,2025-01-09,2025-05-17,168,297,4,0,0,3,4,156,39.0,281,955.42,833.72,121.7,238.855,0.0,0.0,0.0,0.0,0.0135,0,1
PLY00000196,Standard,30-39,Northeast,1,1,2025-11-01,2025-12-31,2025-01-06,2025-03-18,228,300,4,0,0,2,4,92,23.0,126,234.95,210.72,24.23,58.7375,0.0,0.0,0.0,0.0,0.0133,0,1
PLY00000197,Silver,21-29,Southeast,1,1,2025-11-01,2025-12-31,2025-03-31,2025-10-03,29,216,4,1,1,3,4,118,29.5,200,927.97,805.78,122.19,231.9925,166.08,166.08,12.33,12.33,0.0185,0,1
PLY00000198,Standard,50-59,West,1,1,2025-11-01,2025-12-31,2025-07-20,2025-10-01,31,105,2,0,1,2,2,70,35.0,87,266.64,252.92,13.72,133.32,0.0,261.66,0.0,13.23,0.019,1,0
PLY00000199,Standard,40-49,Midwest,1,1,2025-11-01,2025-12-31,2025-03-16,2025-03-21,225,231,2,0,0,2,2,53,26.5,69,359.86,322.38,37.48,179.93,0.0,0.0,0.0,0.0,0.0087,0,1
PLY00000200,Standard,40-49,Southwest,1,1,2025-11-01,2025-12-31,2025-01-26,2025-03-27,219,280,5,0,0,4,5,155,31.0,251,734.17,682.01,52.16,146.834,0.0,0.0,0.0,0.0,0.0179,0,1
PLY00000201,Platinum,21-29,Southeast,1,1,2025-11-01,2025-12-31,2025-08-25,2025-10-20,12,69,5,3,5,4,5,274,54.8,452,1689.74,1543.42,146.32,337.948,375.21,1689.74,31.15,146.32,0.0725,2,0
PLY00000202,Silver,40-49,Midwest,1,1,2025-11-01,2025-12-31,2025-01-24,2025-06-09,145,282,3,0,0,2,3,58,19.333333,85,81.77,74.08,7.69,27.256666,0.0,0.0,0.0,0.0,0.0106,0,1
PLY00000203,Silver,50-59,Southeast,1,1,2025-11-01,2025-12-31,2025-03-19,2025-03-19,227,228,1,0,0,1,1,8,8.0,11,32.13,29.53,2.6,32.13,0.0,0.0,0.0,0.0,0.0044,0,1
PLY00000205,Platinum,40-49,Northeast,1,1,2025-11-01,2025-12-31,2025-05-27,2025-10-06,26,159,6,1,5,6,6,281,46.833333,456,1962.49,1783.91,178.58,327.081666,185.75,1828.16,25.12,160.6,0.0377,3,0
PLY00000206,Standard,30-39,Southeast,0,1,2025-11-01,2025-12-31,2025-02-07,2025-02-23,251,268,4,0,0,3,4,88,22.0,119,368.31,346.93,21.38,92.0775,0.0,0.0,0.0,0.0,0.0149,0,1
PLY00000207,Standard,30-39,Southeast,1,1,2025-11-01,2025-12-31,2025-08-09,2025-10-22,10,85,2,1,2,2,2,68,34.0,82,265.56,247.11,18.45,132.78,44.9,265.56,1.68,18.45,0.0235,3,0
PLY00000210,Silver,60+,Southwest,0,1,2025-11-01,2025-12-31,2025-03-30,2025-07-29,95,217,6,0,0,4,6,176,29.333333,288,725.02,663.88,61.14,120.836666,0.0,0.0,0.0,0.0,0.0276,1,0
PLY00000211,Standard,40-49,Northeast,1,1,2025-11-01,2025-12-31,2025-01-21,2025-03-15,231,285,2,0,0,2,2,51,25.5,63,79.63,74.86,4.77,39.815,0.0,0.0,0.0,0.0,0.007,0,1
PLY00000213,Standard,21-29,Northeast,1,1,2025-11-01,2025-12-31,2025-01-30,2025-07-01,123,276,3,0,0,3,3,33,11.0,49,163.18,149.59,13.59,54.393333,0.0,0.0,0.0,0.0,0.0109,0,1
PLY00000214,Standard,30-39,Midwest,0,1,2025-11-01,2025-12-31,2025-01-11,2025-03-17,229,295,4,0,0,3,3,63,15.75,64,81.02,75.4,5.62,20.255,0.0,0.0,0.0,0.0,0.0136,0,1
PLY00000216,Standard,40-49,West,1,1,2025-11-01,2025-12-31,2025-08-12,2025-09-01,61,82,4,0,4,3,4,117,29.25,207,337.47,306.62,30.85,84.3675,0.0,337.47,0.0,30.85,0.0488,2,0
PLY00000217,Standard,60+,Southeast,1,1,2025-11-01,2025-12-31,2025-02-27,2025-06-24,130,248,6,0,0,4,6,116,19.333333,206,609.36,571.81,37.55,101.56,0.0,0.0,0.0,0.0,0.0242,0,1
PLY00000218,Gold,40-49,West,1,1,2025-11-01,2025-12-31,2025-04-19,2025-05-26,159,197,2,0,0,1,2,14,7.0,15,43.28,39.61,3.67,21.64,0.0,0.0,0.0,0.0,0.0102,0,1
PLY00000219,Standard,60+,Midwest,1,1,2025-11-01,2025-12-31,2025-02-14,2025-02-14,260,261,1,0,0,1,1,17,17.0,13,21.0,19.1,1.9,21.0,0.0,0.0,0.0,0.0,0.0038,0,1
PLY00000220,Standard,21-29,Southwest,0,1,2025-11-01,2025-12-31,2025-01-28,2025-02-18,256,278,2,0,0,2,2,21,10.5,20,50.89,46.18,4.71,25.445,0.0,0.0,0.0,0.0,0.0072,0,1
PLY00000221,Silver,40-49,Southwest,1,1,2025-11-01,2025-12-31,2025-05-28,2025-09-26,36,158,4,0,1,4,4,92,23.0,139,540.47,489.41,51.06,135.1175,0.0,42.02,0.0,3.52,0.0253,1,0
PLY00000222,Standard,50-59,Northeast,1,1,2025-11-01,2025-12-31,2025-01-26,2025-05-10,175,280,4,0,0,3,4,74,18.5,96,711.05,641.18,69.87,177.7625,0.0,0.0,0.0,0.0,0.0143,0,1
PLY00000223,Standard,50-59,Southeast,1,1,2025-11-01,2025-12-31,2025-04-21,2025-08-11,82,195,2,0,1,1,2,97,48.5,158,452.65,427.18,25.47,226.325,0.0,88.94,0.0,7.03,0.0103,4,0
PLY00000224,Gold,40-49,Midwest,0,1,2025-11-01,2025-12-31,2025-10-14,2025-10-24,8,19,2,2,2,2,2,122,61.0,114,281.84,241.17,40.67,140.92,281.84,281.84,40.67,40.67,0.1053,2,0
PLY00000225,Standard,60+,Northeast,1,1,2025-11-01,2025-12-31,2025-01-25,2025-03-29,217,281,3,0,0,3,3,92,30.666666,141,418.41,380.27,38.14,139.47,0.0,0.0,0.0,0.0,0.0107,0,1
PLY00000226,Standard,30-39,Southeast,1,1,2025-11-01,2025-12-31,2025-03-29,2025-05-07,178,218,4,0,0,4,4,102,25.5,159,362.41,336.17,26.24,90.6025,0.0,0.0,0.0,0.0,0.0183,0,1
PLY00000227,Standard,60+,Southwest,1,1,2025-11-01,2025-12-31,2025-02-13,2025-05-11,174,262,2,0,0,2,2,37,18.5,52,128.07,116.71,11.36,64.035,0.0,0.0,0.0,0.0,0.0076,0,1
PLY00000228,Standard,40-49,West,0,1,2025-11-01,2025-12-31,2025-01-19,2025-02-23,251,287,2,0,0,2,2,26,13.0,30,134.49,117.41,17.08,67.245,0.0,0.0,0.0,0.0,0.007,0,1
PLY00000229,Standard,60+,Southwest,1,1,2025-11-01,2025-12-31,2025-03-29,2025-07-14,110,218,4,0,0,4,4,67,16.75,83,321.89,295.6,26.29,80.4725,0.0,0.0,0.0,0.0,0.0183,1,0
PLY00000230,Standard,50-59,West,1,1,2025-11-01,2025-12-31,2025-05-14,2025-10-02,30,172,4,1,2,4,4,93,23.25,137,318.75,289.03,29.72,79.6875,191.91,241.76,17.46,21.98,0.0233,3,0
PLY00000231,Silver,21-29,Northeast,1,1,2025-11-01,2025-12-31,2025-02-12,2025-06-07,147,263,5,0,0,3,5,79,15.8,129,169.0,153.84,15.16,33.8,0.0,0.0,0.0,0.0,0.019,0,1
PLY00000232,Gold,50-59,Midwest,1,1,2025-11-01,2025-12-31,2025-06-07,2025-10-30,2,148,6,3,3,5,6,146,24.333333,196,834.4,751.09,83.31,139.066666,643.19,643.19,69.89,69.89,0.0405,3,0
PLY00000233,Standard,40-49,Midwest,0,1,2025-11-01,2025-12-31,2025-08-06,2025-08-11,82,88,2,0,2,2,2,23,11.5,33,79.81,64.79,15.02,39.905,0.0,79.81,0.0,15.02,0.0227,2,0
PLY00000234,Standard,60+,West,1,1,2025-11-01,2025-12-31,2025-03-12,2025-07-31,93,235,4,0,0,3,4,92,23.0,140,229.49,209.57,19.92,57.3725,0.0,0.0,0.0,0.0,0.017,0,1
PLY00000235,Standard,60+,Southwest,0,1,2025-11-01,2025-12-31,2025-06-17,2025-10-16,16,138,5,1,4,4,5,89,17.8,145,476.21,440.23,35.98,95.242,10.15,308.97,1.43,17.6,0.0362,2,0
PLY00000236,Platinum,60+,Northeast,1,1,2025-11-01,2025-12-31,2025-05-16,2025-10-25,7,170,6,1,4,4,6,126,21.0,189,836.24,746.39,89.85,139.373333,45.14,492.15,1.59,55.07,0.0353,2,0
PLY00000237,Standard,40-49,West,0,1,2025-11-01,2025-12-31,2025-02-07,2025-03-21,225,268,2,0,0,2,2,34,17.0,40,80.74,70.61,10.13,40.37,0.0,0.0,0.0,0.0,0.0075,0,1
PLY00000238,Standard,60+,Southwest,1,1,2025-11-01,2025-12-31,2025-06-29,2025-09-09,53,126,3,0,2,3,3,122,40.666666,193,1371.34,1224.31,147.03,457.113333,0.0,1333.28,0.0,142.12,0.0238,6,0
PLY00000239,Standard,40-49,Southwest,1,1,2025-11-01,2025-12-31,2025-07-01,2025-08-17,76,124,3,0,2,2,3,79,26.333333,126,277.25,240.43,36.82,92.416666,0.0,93.4,0.0,8.87,0.0242,1,0
PLY00000240,Gold,30-39,Midwest,0,1,2025-11-01,2025-12-31,2025-03-10,2025-06-10,144,237,4,0,0,3,4,77,19.25,85,233.97,211.77,22.2,58.4925,0.0,0.0,0.0,0.0,0.0169,0,1
PLY00000241,Standard,60+,Midwest,1,1,2025-11-01,2025-12-31,2025-06-14,2025-09-29,33,141,4,0,2,3,4,90,22.5,127,576.66,510.31,66.35,144.165,0.0,229.47,0.0,26.71,0.0284,1,0
PLY00000242,Standard,50-59,West,1,1,2025-11-01,2025-12-31,2025-01-05,2025-05-11,174,301,4,0,0,3,4,65,16.25,110,395.61,361.35,34.26,98.9025,0.0,0.0,0.0,0.0,0.0133,0,1
PLY00000243,Standard,21-29,Southwest,1,1,2025-11-01,2025-12-31,2025-02-10,2025-02-10,264,265,1,0,0,1,1,10,10.0,13,37.68,34.08,3.6,37.68,0.0,0.0,0.0,0.0,0.0038,0,1
PLY00000245,Silver,60+,West,1,1,2025-11-01,2025-12-31,2025-04-11,2025-08-19,74,205,4,0,1,4,4,113,28.25,167,557.66,525.45,32.21,139.415,0.0,18.24,0.0,1.15,0.0195,2,0
PLY00000246,Standard,60+,West,0,1,2025-11-01,2025-12-31,2025-01-04,2025-06-20,134,302,5,0,0,4,5,107,21.4,166,331.22,299.46,31.76,66.244,0.0,0.0,0.0,0.0,0.0166,0,1
PLY00000247,Gold,30-39,Northeast,1,1,2025-11-01,2025-12-31,2025-01-03,2025-04-02,213,303,4,0,0,3,4,209,52.25,317,1281.22,1210.05,71.17,320.305,0.0,0.0,0.0,0.0,0.0132,0,1
PLY00000248,Standard,50-59,Midwest,1,1,2025-11-01,2025-12-31,2025-02-22,2025-06-24,130,253,4,0,0,4,4,66,16.5,119,417.51,382.32,35.19,104.3775,0.0,0.0,0.0,0.0,0.0158,0,1
PLY00000249,Standard,60+,West,0,1,2025-11-01,2025-12-31,2025-04-16,2025-04-16,199,200,1,0,0,1,1,26,26.0,34,97.06,92.82,4.24,97.06,0.0,0.0,0.0,0.0,0.005,2,0
PLY00000250,Silver,21-29,Southeast,1,1,2025-11-01,2025-12-31,2025-01-28,2025-07-10,114,278,4,0,0,3,4,111,27.75,182,616.98,541.9,75.08,154.245,0.0,0.0,0.0,0.0,0.0144,0,1
PLY00000252,Standard,60+,Midwest,1,1,2025-11-01,2025-12-31,2025-01-27,2025-04-06,209,279,3,0,0,3,3,74,24.666666,93,257.04,235.47,21.57,85.68,0.0,0.0,0.0,0.0,0.0108,0,1
PLY00000255,Silver,30-39,Southwest,1,1,2025-11-01,2025-12-31,2025-01-05,2025-06-10,144,301,5,0,0,4,5,132,26.4,196,1003.45,923.93,79.52,200.69,0.0,0.0,0.0,0.0,0.0166,0,1
PLY00000256,Gold,40-49,Midwest,1,1,2025-11-01,2025-12-31,2025-01-23,2025-03-03,243,283,3,0,0,3,3,87,29.0,79,305.04,260.45,44.59,101.68,0.0,0.0,0.0,0.0,0.0106,0,1
