activity_date,location_id,location_name,region,location_type,activity_year,activity_month,activity_quarter,day_of_week_number,day_of_week_name,is_weekend,transaction_count,session_count,unique_player_count,active_machine_count,total_wager,total_payout,jackpot_amount,net_gaming_revenue,event_count,downtime_minutes,critical_event_count,revenue_lag_1_day,revenue_lag_7_days,revenue_lag_14_days,previous_7_day_average_revenue,previous_30_day_average_revenue,previous_7_day_average_sessions
2025-01-28,LOC0004,Lake Stephenville Gaming Center,Northeast,Entertainment Center,2025,1,1,3,Tuesday,0,18,6,6,5,470.15,415.53,0.0,54.62,0,0,0,25.37,42.35,84.64,25.17,33.71,4.14
2025-01-28,LOC0005,North Donnaport Gaming Center,Northeast,Entertainment Center,2025,1,1,3,Tuesday,0,8,3,3,2,264.63,235.06,0.0,29.57,0,0,0,19.22,25.31,22.54,15.57,13.1,2.29
2025-01-28,LOC0006,Jasonview Gaming Center,Southwest,Casino,2025,1,1,3,Tuesday,0,28,8,8,7,328.15,301.35,0.0,26.8,2,3,0,50.15,73.19,24.54,82.5,66.81,8.29
2025-01-28,LOC0007,Meganton Gaming Center,Northeast,Casino,2025,1,1,3,Tuesday,0,18,6,6,6,496.6,445.77,0.0,50.83,4,38,0,97.46,174.27,120.12,81.51,65.96,8.43
2025-01-28,LOC0008,Lake Victor Gaming Center,Southeast,Bar,2025,1,1,3,Tuesday,0,15,4,4,3,573.28,510.96,0.0,62.32,6,115,0,170.97,74.68,35.26,60.27,34.63,7.14
2025-01-28,LOC0010,South Patrickmouth Gaming Center,Northeast,Entertainment Center,2025,1,1,3,Tuesday,0,17,3,3,3,742.8,692.72,0.0,50.08,3,16,0,14.33,47.39,12.64,34.36,24.0,3.43
2025-01-29,LOC0001,North Judithbury Gaming Center,Northeast,Casino,2025,1,1,4,Wednesday,0,25,7,7,4,608.83,571.22,0.0,37.61,2,21,0,40.86,10.7,24.63,53.23,52.36,5.57
2025-01-29,LOC0002,North Jefferyhaven Gaming Center,Midwest,Bar,2025,1,1,4,Wednesday,0,24,5,5,5,691.66,607.75,0.0,83.91,1,5,0,36.78,34.29,22.59,33.54,27.29,5.57
2025-01-29,LOC0003,Lake Roberto Gaming Center,Southeast,Bar,2025,1,1,4,Wednesday,0,8,3,3,3,184.82,163.31,0.0,21.51,2,39,0,62.62,24.97,40.72,45.97,38.04,5.0
2025-01-29,LOC0004,Lake Stephenville Gaming Center,Northeast,Entertainment Center,2025,1,1,4,Wednesday,0,20,5,5,3,524.59,475.06,0.0,49.53,4,91,0,54.62,47.11,7.01,26.92,34.46,4.14
2025-01-29,LOC0005,North Donnaport Gaming Center,Northeast,Entertainment Center,2025,1,1,4,Wednesday,0,5,2,2,2,171.32,155.29,0.0,16.03,0,0,0,29.57,9.79,2.55,16.18,13.76,2.43
2025-01-29,LOC0006,Jasonview Gaming Center,Southwest,Casino,2025,1,1,4,Wednesday,0,17,5,5,4,510.86,465.87,0.0,44.99,2,10,0,26.8,110.46,185.47,75.87,65.38,7.86
2025-01-29,LOC0007,Meganton Gaming Center,Northeast,Casino,2025,1,1,4,Wednesday,0,29,5,5,5,457.19,410.09,0.0,47.1,7,59,0,50.83,59.54,43.31,63.87,65.42,8.14
2025-01-29,LOC0008,Lake Victor Gaming Center,Southeast,Bar,2025,1,1,4,Wednesday,0,28,9,9,5,786.29,762.05,0.0,24.24,3,48,0,62.32,34.06,30.39,58.5,35.65,7.0
2025-01-29,LOC0009,Coxberg Gaming Center,West,Entertainment Center,2025,1,1,4,Wednesday,0,8,5,5,4,126.37,120.86,0.0,5.51,3,15,0,25.16,68.77,6.69,74.42,39.86,4.86
2025-01-29,LOC0010,South Patrickmouth Gaming Center,Northeast,Entertainment Center,2025,1,1,4,Wednesday,0,19,5,5,4,481.28,424.34,0.0,56.94,2,62,0,50.08,74.56,4.78,34.75,24.96,3.29
2025-01-30,LOC0001,North Judithbury Gaming Center,Northeast,Casino,2025,1,1,5,Thursday,0,46,8,8,7,837.89,788.56,0.0,49.33,1,6,0,37.61,136.79,78.18,57.07,51.85,6.29
2025-01-30,LOC0002,North Jefferyhaven Gaming Center,Midwest,Bar,2025,1,1,5,Thursday,0,46,9,9,6,1378.6,1235.76,0.0,142.84,7,203,0,83.91,39.95,16.41,40.63,29.24,5.86
2025-01-30,LOC0003,Lake Roberto Gaming Center,Southeast,Bar,2025,1,1,5,Thursday,0,13,3,3,3,314.84,283.18,0.0,31.66,4,79,0,21.51,14.13,13.51,45.48,37.45,5.29
2025-01-30,LOC0004,Lake Stephenville Gaming Center,Northeast,Entertainment Center,2025,1,1,5,Thursday,0,49,10,10,5,1163.22,1085.1,0.0,78.12,2,59,0,49.53,7.94,35.41,27.27,34.98,4.0
2025-01-30,LOC0005,North Donnaport Gaming Center,Northeast,Entertainment Center,2025,1,1,5,Thursday,0,1,1,1,1,69.35,64.12,0.0,5.23,1,3,0,16.03,15.02,5.73,17.07,13.85,2.43
2025-01-30,LOC0006,Jasonview Gaming Center,Southwest,Casino,2025,1,1,5,Thursday,0,57,6,6,4,1908.95,1747.51,1889.4,161.44,3,55,0,44.99,54.07,22.85,66.52,64.68,7.57
2025-01-30,LOC0007,Meganton Gaming Center,Northeast,Casino,2025,1,1,5,Thursday,0,57,11,11,7,1941.56,1758.06,0.0,183.5,8,176,0,47.1,36.71,113.61,62.1,64.79,8.14
2025-01-30,LOC0008,Lake Victor Gaming Center,Southeast,Bar,2025,1,1,5,Thursday,0,22,5,5,5,550.63,485.44,0.0,65.19,4,60,0,24.24,21.41,29.58,57.1,35.24,7.0
2025-01-30,LOC0009,Coxberg Gaming Center,West,Entertainment Center,2025,1,1,5,Thursday,0,19,6,6,6,283.57,263.19,0.0,20.38,5,60,0,5.51,13.6,34.39,65.38,38.64,4.71
2025-01-30,LOC0010,South Patrickmouth Gaming Center,Northeast,Entertainment Center,2025,1,1,5,Thursday,0,10,4,4,3,239.38,217.88,0.0,21.5,0,0,0,56.94,20.34,119.37,32.23,26.1,3.43
2025-01-31,LOC0001,North Judithbury Gaming Center,Northeast,Casino,2025,1,1,6,Friday,0,42,4,4,3,2092.32,1838.37,1734.31,253.95,1,13,0,49.33,45.39,177.54,44.58,51.77,6.43
2025-01-31,LOC0002,North Jefferyhaven Gaming Center,Midwest,Bar,2025,1,1,6,Friday,0,7,3,3,3,134.15,120.2,0.0,13.95,6,403,0,142.84,25.43,39.37,55.33,33.02,5.86
2025-01-31,LOC0003,Lake Roberto Gaming Center,Southeast,Bar,2025,1,1,6,Friday,0,17,3,3,3,668.49,580.8,0.0,87.69,5,153,0,31.66,65.36,27.79,47.98,37.25,5.43
2025-01-31,LOC0004,Lake Stephenville Gaming Center,Northeast,Entertainment Center,2025,1,1,6,Friday,0,36,7,7,6,582.99,515.42,0.0,67.57,2,11,0,78.12,38.19,84.47,37.29,36.42,5.14
2025-01-31,LOC0005,North Donnaport Gaming Center,Northeast,Entertainment Center,2025,1,1,6,Friday,0,12,3,3,3,277.92,246.36,0.0,31.56,0,0,0,5.23,16.5,16.34,15.67,13.53,2.29
2025-01-31,LOC0006,Jasonview Gaming Center,Southwest,Casino,2025,1,1,6,Friday,0,13,6,6,5,410.58,381.91,0.0,28.67,4,26,0,161.44,70.62,194.25,81.86,67.91,7.43
2025-01-31,LOC0007,Meganton Gaming Center,Northeast,Casino,2025,1,1,6,Friday,0,35,7,7,6,614.42,547.81,0.0,66.61,2,46,0,183.5,64.84,32.58,83.07,68.74,8.57
2025-01-31,LOC0008,Lake Victor Gaming Center,Southeast,Bar,2025,1,1,6,Friday,0,12,2,2,2,160.86,144.06,0.0,16.8,0,0,0,65.19,41.6,35.55,63.35,36.28,7.14
2025-01-31,LOC0009,Coxberg Gaming Center,West,Entertainment Center,2025,1,1,6,Friday,0,24,8,8,6,952.96,838.26,0.0,114.7,3,242,0,20.38,229.8,17.45,66.35,38.01,5.14
2025-01-31,LOC0010,South Patrickmouth Gaming Center,Northeast,Entertainment Center,2025,1,1,6,Friday,0,16,4,4,2,595.45,551.53,0.0,43.92,1,4,0,21.5,10.15,-1.91,32.4,25.94,3.43
2025-02-01,LOC0001,North Judithbury Gaming Center,Northeast,Casino,2025,2,1,7,Saturday,1,16,5,5,5,972.39,921.08,0.0,51.31,5,38,0,253.95,17.66,58.36,74.37,60.12,6.29
2025-02-01,LOC0002,North Jefferyhaven Gaming Center,Midwest,Bar,2025,2,1,7,Saturday,1,25,7,7,4,464.45,411.3,0.0,53.15,2,52,0,13.95,13.59,9.67,53.69,32.98,5.57
2025-02-01,LOC0003,Lake Roberto Gaming Center,Southeast,Bar,2025,2,1,7,Saturday,1,2,1,1,1,61.98,58.39,0.0,3.59,0,0,0,87.69,47.55,16.66,51.17,38.94,4.43
2025-02-01,LOC0004,Lake Stephenville Gaming Center,Northeast,Entertainment Center,2025,2,1,7,Saturday,1,40,7,7,4,627.85,553.62,0.0,74.23,3,57,0,67.57,5.69,36.62,41.49,37.82,5.57
2025-02-01,LOC0005,North Donnaport Gaming Center,Northeast,Entertainment Center,2025,2,1,7,Saturday,1,4,2,2,2,83.96,76.02,0.0,7.94,0,0,0,31.56,7.85,48.58,17.82,14.17,2.29
2025-02-01,LOC0006,Jasonview Gaming Center,Southwest,Casino,2025,2,1,7,Saturday,1,20,3,3,3,366.67,329.02,0.0,37.65,3,90,1,28.67,78.83,27.69,75.87,68.54,7.29
2025-02-01,LOC0007,Meganton Gaming Center,Northeast,Casino,2025,2,1,7,Saturday,1,36,9,9,8,666.2,606.78,1952.74,59.42,2,46,0,66.61,74.79,94.84,83.32,70.56,8.71
2025-02-01,LOC0008,Lake Victor Gaming Center,Southeast,Bar,2025,2,1,7,Saturday,1,42,11,11,8,805.7,719.4,0.0,86.3,1,14,0,16.8,19.31,42.47,59.81,35.63,6.43
2025-02-01,LOC0009,Coxberg Gaming Center,West,Entertainment Center,2025,2,1,7,Saturday,1,26,3,3,3,490.62,440.49,0.0,50.13,5,56,0,114.7,32.08,9.85,49.91,40.56,5.29
2025-02-01,LOC0010,South Patrickmouth Gaming Center,Northeast,Entertainment Center,2025,2,1,7,Saturday,1,28,4,4,3,1084.58,976.22,1611.8,108.36,3,60,0,43.92,27.09,11.21,37.22,26.54,3.71
2025-02-02,LOC0001,North Judithbury Gaming Center,Northeast,Casino,2025,2,1,1,Sunday,1,36,6,6,4,647.36,596.72,0.0,50.64,3,21,0,51.31,98.61,125.69,79.18,61.66,6.43
2025-02-02,LOC0002,North Jefferyhaven Gaming Center,Midwest,Bar,2025,2,1,1,Sunday,1,20,6,6,4,229.8,200.88,0.0,28.92,4,38,0,53.15,56.78,56.01,59.34,34.42,6.14
2025-02-02,LOC0003,Lake Roberto Gaming Center,Southeast,Bar,2025,2,1,1,Sunday,1,11,5,5,5,368.55,320.73,0.0,47.82,5,61,0,3.59,67.41,62.43,44.89,38.81,4.14
2025-02-02,LOC0004,Lake Stephenville Gaming Center,Northeast,Entertainment Center,2025,2,1,1,Sunday,1,13,5,5,4,470.27,450.28,0.0,19.99,4,70,0,74.23,9.52,25.56,51.28,40.17,6.29
2025-02-02,LOC0006,Jasonview Gaming Center,Southwest,Casino,2025,2,1,1,Sunday,1,27,4,4,4,536.0,501.98,0.0,34.02,6,98,0,37.65,140.18,20.31,69.98,69.04,6.86
2025-02-02,LOC0007,Meganton Gaming Center,Northeast,Casino,2025,2,1,1,Sunday,1,60,14,14,9,1067.86,968.08,0.0,99.78,2,125,0,59.42,62.94,105.43,81.12,71.98,8.71
2025-02-02,LOC0008,Lake Victor Gaming Center,Southeast,Bar,2025,2,1,1,Sunday,1,17,4,4,3,262.18,240.34,345.11,21.84,3,138,0,86.3,59.84,1.98,69.38,38.26,7.0
2025-02-02,LOC0009,Coxberg Gaming Center,West,Entertainment Center,2025,2,1,1,Sunday,1,15,4,4,3,245.18,226.47,0.0,18.71,1,27,0,50.13,28.46,58.37,52.48,42.15,4.86
2025-02-02,LOC0010,South Patrickmouth Gaming Center,Northeast,Entertainment Center,2025,2,1,1,Sunday,1,13,4,4,2,153.86,141.37,0.0,12.49,2,22,0,108.36,46.68,6.79,48.83,30.1,3.71
2025-02-03,LOC0001,North Judithbury Gaming Center,Northeast,Casino,2025,2,1,2,Monday,0,38,9,9,4,621.91,569.1,0.0,52.81,2,4,0,50.64,22.59,80.54,72.33,62.31,5.86
2025-02-03,LOC0002,North Jefferyhaven Gaming Center,Midwest,Bar,2025,2,1,2,Monday,0,32,8,8,5,489.67,449.57,0.0,40.1,5,97,0,28.92,27.97,9.3,55.36,35.33,6.29
2025-02-03,LOC0003,Lake Roberto Gaming Center,Southeast,Bar,2025,2,1,2,Monday,0,20,7,7,7,1113.75,984.52,0.0,129.23,1,3,0,47.82,39.77,17.04,42.09,39.45,3.86
2025-02-03,LOC0004,Lake Stephenville Gaming Center,Northeast,Entertainment Center,2025,2,1,2,Monday,0,13,2,2,2,338.91,315.15,0.0,23.76,2,15,0,19.99,25.37,25.38,52.78,39.41,6.29
2025-02-03,LOC0005,North Donnaport Gaming Center,Northeast,Entertainment Center,2025,2,1,2,Monday,0,16,3,3,3,68.51,62.08,0.0,6.43,1,139,0,7.94,15.31,9.02,17.84,13.96,2.29
2025-02-03,LOC0006,Jasonview Gaming Center,Southwest,Casino,2025,2,1,2,Monday,0,34,5,5,3,639.0,598.58,0.0,40.42,1,2,0,34.02,50.15,15.89,54.82,70.05,6.0
2025-02-03,LOC0007,Meganton Gaming Center,Northeast,Casino,2025,2,1,2,Monday,0,28,8,8,6,852.05,751.82,0.0,100.23,4,49,0,99.78,97.46,70.68,86.39,74.72,9.29
2025-02-03,LOC0008,Lake Victor Gaming Center,Southeast,Bar,2025,2,1,2,Monday,0,27,8,8,7,572.38,505.34,0.0,67.04,2,72,0,21.84,170.97,20.1,63.95,39.0,6.43
2025-02-03,LOC0009,Coxberg Gaming Center,West,Entertainment Center,2025,2,1,2,Monday,0,30,6,6,4,726.03,665.19,0.0,60.84,1,16,0,18.71,123.05,5.98,51.09,42.49,5.0
2025-02-03,LOC0010,South Patrickmouth Gaming Center,Northeast,Entertainment Center,2025,2,1,2,Monday,0,10,1,1,1,247.82,223.57,0.0,24.25,0,0,0,12.49,14.33,4.16,43.95,29.86,3.71
2025-02-04,LOC0001,North Judithbury Gaming Center,Northeast,Casino,2025,2,1,3,Tuesday,0,15,5,5,3,709.03,653.87,0.0,55.16,3,42,0,52.81,40.86,32.47,76.64,63.29,6.43
2025-02-04,LOC0002,North Jefferyhaven Gaming Center,Midwest,Bar,2025,2,1,3,Tuesday,0,17,4,4,3,206.72,187.42,0.0,19.3,6,87,0,40.1,36.78,46.14,57.09,36.4,6.57
2025-02-04,LOC0003,Lake Roberto Gaming Center,Southeast,Bar,2025,2,1,3,Tuesday,0,20,6,6,5,530.31,489.86,0.0,40.45,4,71,0,129.23,62.62,22.83,54.87,43.61,4.0
2025-02-04,LOC0004,Lake Stephenville Gaming Center,Northeast,Entertainment Center,2025,2,1,3,Tuesday,0,12,3,3,3,151.34,140.38,0.0,10.96,3,83,0,23.76,54.62,42.35,52.55,40.05,6.0
2025-02-04,LOC0005,North Donnaport Gaming Center,Northeast,Entertainment Center,2025,2,1,3,Tuesday,0,11,5,5,3,210.44,191.42,0.0,19.02,1,4,0,6.43,19.22,16.36,16.57,13.71,2.57
2025-02-04,LOC0006,Jasonview Gaming Center,Southwest,Casino,2025,2,1,3,Tuesday,0,32,7,7,6,769.07,691.66,0.0,77.41,4,92,0,40.42,26.8,73.19,53.43,69.24,5.29
2025-02-04,LOC0007,Meganton Gaming Center,Northeast,Casino,2025,2,1,3,Tuesday,0,24,7,7,6,1130.69,1016.54,0.0,114.15,6,86,0,100.23,50.83,174.27,86.78,75.16,8.57
2025-02-04,LOC0008,Lake Victor Gaming Center,Southeast,Bar,2025,2,1,3,Tuesday,0,26,4,4,3,1868.92,1755.55,0.0,113.37,2,32,0,67.04,62.32,74.68,49.1,41.22,6.14
2025-02-04,LOC0009,Coxberg Gaming Center,West,Entertainment Center,2025,2,1,3,Tuesday,0,34,8,8,6,700.55,656.36,0.0,44.19,6,118,0,60.84,25.16,35.0,42.2,45.26,5.14
2025-02-04,LOC0010,South Patrickmouth Gaming Center,Northeast,Entertainment Center,2025,2,1,3,Tuesday,0,4,1,1,1,380.75,316.85,0.0,63.9,2,10,0,24.25,50.08,47.39,45.36,30.43,3.57
2025-02-05,LOC0001,North Judithbury Gaming Center,Northeast,Casino,2025,2,1,4,Wednesday,0,17,7,7,5,709.07,649.29,0.0,59.78,3,74,0,55.16,37.61,10.7,78.69,63.82,6.29
2025-02-05,LOC0002,North Jefferyhaven Gaming Center,Midwest,Bar,2025,2,1,4,Wednesday,0,31,9,9,7,491.68,461.75,0.0,29.93,3,51,0,19.3,83.91,34.29,54.6,35.91,6.0
2025-02-05,LOC0003,Lake Roberto Gaming Center,Southeast,Bar,2025,2,1,4,Wednesday,0,20,5,5,4,222.01,205.54,0.0,16.47,0,0,0,40.45,21.51,24.97,51.71,42.96,4.0
2025-02-05,LOC0004,Lake Stephenville Gaming Center,Northeast,Entertainment Center,2025,2,1,4,Wednesday,0,15,4,4,4,605.13,509.44,0.0,95.69,3,172,0,10.96,49.53,47.11,46.31,39.24,5.57
2025-02-05,LOC0005,North Donnaport Gaming Center,Northeast,Entertainment Center,2025,2,1,4,Wednesday,0,19,3,3,1,531.09,524.8,0.0,6.29,2,41,0,19.02,29.57,25.31,16.54,14.24,2.71
2025-02-05,LOC0006,Jasonview Gaming Center,Southwest,Casino,2025,2,1,4,Wednesday,0,22,5,5,5,372.86,351.37,0.0,21.49,4,61,0,77.41,44.99,110.46,60.66,70.22,5.14
2025-02-05,LOC0007,Meganton Gaming Center,Northeast,Casino,2025,2,1,4,Wednesday,0,14,5,5,4,399.79,349.89,0.0,49.9,5,64,0,114.15,47.1,59.54,95.83,77.54,8.71
2025-02-05,LOC0008,Lake Victor Gaming Center,Southeast,Bar,2025,2,1,4,Wednesday,0,16,6,6,5,582.57,527.26,0.0,55.31,4,108,0,113.37,24.24,34.06,56.4,44.81,6.14
2025-02-05,LOC0009,Coxberg Gaming Center,West,Entertainment Center,2025,2,1,4,Wednesday,0,18,5,5,3,884.69,823.42,0.0,61.27,3,12,0,44.19,5.51,68.77,44.92,43.9,5.71
2025-02-05,LOC0010,South Patrickmouth Gaming Center,Northeast,Entertainment Center,2025,2,1,4,Wednesday,0,17,4,4,3,409.83,390.23,0.0,19.6,1,24,0,63.9,56.94,74.56,47.34,32.15,3.29
2025-02-06,LOC0001,North Judithbury Gaming Center,Northeast,Casino,2025,2,1,5,Thursday,0,32,8,8,7,730.65,672.19,0.0,58.46,3,29,0,59.78,49.33,136.79,81.85,65.48,6.29
2025-02-06,LOC0002,North Jefferyhaven Gaming Center,Midwest,Bar,2025,2,1,5,Thursday,0,10,5,5,4,131.11,121.71,0.0,9.4,5,128,0,29.93,142.84,39.95,46.88,36.26,6.57
2025-02-06,LOC0003,Lake Roberto Gaming Center,Southeast,Bar,2025,2,1,5,Thursday,0,29,5,5,4,1325.15,1210.62,0.0,114.53,4,185,0,16.47,31.66,14.13,50.99,42.1,4.29
2025-02-06,LOC0004,Lake Stephenville Gaming Center,Northeast,Entertainment Center,2025,2,1,5,Thursday,0,23,6,6,4,898.48,830.17,0.0,68.31,2,35,0,95.69,78.12,7.94,52.9,41.82,5.43
2025-02-06,LOC0005,North Donnaport Gaming Center,Northeast,Entertainment Center,2025,2,1,5,Thursday,0,20,6,6,2,877.19,809.44,0.0,67.75,1,36,0,6.29,16.03,9.79,13.21,14.44,2.71
2025-02-06,LOC0006,Jasonview Gaming Center,Southwest,Casino,2025,2,1,5,Thursday,0,17,4,4,3,371.19,340.22,0.0,30.97,3,39,0,21.49,161.44,54.07,57.3,68.89,5.14
2025-02-06,LOC0007,Meganton Gaming Center,Northeast,Casino,2025,2,1,5,Thursday,0,26,11,11,8,366.52,332.22,0.0,34.3,2,43,0,49.9,183.5,36.71,96.23,76.85,8.71
2025-02-06,LOC0008,Lake Victor Gaming Center,Southeast,Bar,2025,2,1,5,Thursday,0,16,3,3,2,415.05,372.06,0.0,42.99,3,27,0,55.31,65.19,21.41,60.84,43.33,5.71
2025-02-06,LOC0009,Coxberg Gaming Center,West,Entertainment Center,2025,2,1,5,Thursday,0,30,7,7,6,757.27,701.62,0.0,55.65,3,84,0,61.27,20.38,13.6,52.89,44.81,5.71
2025-02-06,LOC0010,South Patrickmouth Gaming Center,Northeast,Entertainment Center,2025,2,1,5,Thursday,0,11,3,3,2,106.27,92.76,0.0,13.51,4,262,0,19.6,21.5,20.34,42.0,31.72,3.14
2025-02-07,LOC0001,North Judithbury Gaming Center,Northeast,Casino,2025,2,1,6,Friday,0,23,5,5,4,416.05,395.79,0.0,20.26,3,69,0,58.46,253.95,45.39,83.16,66.55,6.29
2025-02-07,LOC0002,North Jefferyhaven Gaming Center,Midwest,Bar,2025,2,1,6,Friday,0,22,7,7,6,779.22,735.98,0.0,43.24,1,30,0,9.4,13.95,25.43,27.82,35.61,6.0
2025-02-07,LOC0003,Lake Roberto Gaming Center,Southeast,Bar,2025,2,1,6,Friday,0,10,3,3,3,287.29,264.38,0.0,22.91,1,24,0,114.53,87.69,65.36,62.83,44.89,4.57
2025-02-07,LOC0004,Lake Stephenville Gaming Center,Northeast,Entertainment Center,2025,2,1,6,Friday,0,27,6,6,4,1029.48,941.54,0.0,87.94,2,49,0,68.31,67.57,38.19,51.5,42.34,4.86
2025-02-07,LOC0005,North Donnaport Gaming Center,Northeast,Entertainment Center,2025,2,1,6,Friday,0,22,3,3,2,1108.21,1051.67,0.0,56.54,1,6,0,67.75,5.23,15.02,20.6,16.55,3.29
2025-02-07,LOC0006,Jasonview Gaming Center,Southwest,Casino,2025,2,1,6,Friday,0,27,8,8,6,727.19,674.97,0.0,52.22,3,14,0,30.97,28.67,70.62,38.66,67.99,4.86
2025-02-07,LOC0007,Meganton Gaming Center,Northeast,Casino,2025,2,1,6,Friday,0,27,10,10,8,472.3,432.44,0.0,39.86,4,79,0,34.3,66.61,64.84,74.91,77.1,8.71
2025-02-07,LOC0008,Lake Victor Gaming Center,Southeast,Bar,2025,2,1,6,Friday,0,11,2,2,2,202.51,177.3,0.0,25.21,4,59,0,42.99,16.8,41.6,57.66,43.85,5.43
2025-02-07,LOC0009,Coxberg Gaming Center,West,Entertainment Center,2025,2,1,6,Friday,0,12,3,3,2,659.75,609.78,0.0,49.97,4,20,0,55.65,114.7,229.8,57.93,45.95,5.86
2025-02-07,LOC0010,South Patrickmouth Gaming Center,Northeast,Entertainment Center,2025,2,1,6,Friday,0,15,3,3,3,120.54,109.87,0.0,10.67,2,7,0,13.51,43.92,10.15,40.86,32.12,3.0
2025-02-08,LOC0001,North Judithbury Gaming Center,Northeast,Casino,2025,2,1,7,Saturday,1,36,6,6,5,1189.96,1122.69,1080.77,67.27,5,141,0,20.26,51.31,17.66,49.77,66.58,6.43
2025-02-08,LOC0002,North Jefferyhaven Gaming Center,Midwest,Bar,2025,2,1,7,Saturday,1,16,5,5,5,486.9,447.24,0.0,39.66,3,14,0,43.24,53.15,13.59,32.01,36.74,6.57
2025-02-08,LOC0003,Lake Roberto Gaming Center,Southeast,Bar,2025,2,1,7,Saturday,1,32,9,9,5,1079.36,978.58,0.0,100.78,3,117,0,22.91,3.59,47.55,53.57,44.19,4.57
2025-02-08,LOC0004,Lake Stephenville Gaming Center,Northeast,Entertainment Center,2025,2,1,7,Saturday,1,29,8,8,7,513.03,427.12,0.0,85.91,0,0,0,87.94,74.23,5.69,54.41,40.28,4.71
2025-02-08,LOC0005,North Donnaport Gaming Center,Northeast,Entertainment Center,2025,2,1,7,Saturday,1,17,3,3,2,667.03,610.52,0.0,56.51,1,9,0,56.54,31.56,16.5,27.93,18.26,3.57
2025-02-08,LOC0006,Jasonview Gaming Center,Southwest,Casino,2025,2,1,7,Saturday,1,48,9,9,5,1013.77,907.84,0.0,105.93,7,150,0,52.22,37.65,78.83,42.03,66.96,5.14
2025-02-08,LOC0007,Meganton Gaming Center,Northeast,Casino,2025,2,1,7,Saturday,1,13,6,6,6,104.71,93.16,0.0,11.55,11,380,0,39.86,59.42,74.79,71.09,74.52,9.14
2025-02-08,LOC0008,Lake Victor Gaming Center,Southeast,Bar,2025,2,1,7,Saturday,1,13,5,5,4,384.76,395.58,0.0,-10.82,3,33,0,25.21,86.3,19.31,58.87,44.66,5.43
2025-02-08,LOC0009,Coxberg Gaming Center,West,Entertainment Center,2025,2,1,7,Saturday,1,10,5,5,3,320.21,286.53,0.0,33.68,7,115,0,49.97,50.13,32.08,48.68,48.36,5.14
2025-02-08,LOC0010,South Patrickmouth Gaming Center,Northeast,Entertainment Center,2025,2,1,7,Saturday,1,22,6,6,3,497.83,465.26,0.0,32.57,3,38,0,10.67,108.36,27.09,36.11,31.98,2.86
2025-02-09,LOC0001,North Judithbury Gaming Center,Northeast,Casino,2025,2,1,1,Sunday,1,28,6,6,5,488.5,445.2,0.0,43.3,3,10,0,67.27,50.64,98.61,52.05,66.04,6.57
2025-02-09,LOC0002,North Jefferyhaven Gaming Center,Midwest,Bar,2025,2,1,1,Sunday,1,32,7,7,6,1140.6,1049.54,0.0,91.06,3,137,0,39.66,28.92,56.78,30.08,36.55,6.29
2025-02-09,LOC0003,Lake Roberto Gaming Center,Southeast,Bar,2025,2,1,1,Sunday,1,28,8,8,6,420.48,376.87,0.0,43.61,5,193,0,100.78,47.82,67.41,67.46,46.95,5.71
2025-02-09,LOC0004,Lake Stephenville Gaming Center,Northeast,Entertainment Center,2025,2,1,1,Sunday,1,15,5,5,4,382.8,390.0,0.0,-7.2,5,117,0,85.91,19.99,9.52,56.08,42.86,4.86
2025-02-09,LOC0005,North Donnaport Gaming Center,Northeast,Entertainment Center,2025,2,1,1,Sunday,1,11,3,3,2,633.1,587.98,0.0,45.12,0,0,0,56.51,7.94,7.85,31.5,20.02,3.57
2025-02-09,LOC0006,Jasonview Gaming Center,Southwest,Casino,2025,2,1,1,Sunday,1,20,8,8,7,535.95,487.38,0.0,48.57,4,41,0,105.93,34.02,140.18,51.78,68.93,6.0
2025-02-09,LOC0007,Meganton Gaming Center,Northeast,Casino,2025,2,1,1,Sunday,1,27,8,8,7,936.92,841.19,0.0,95.73,3,31,0,11.55,99.78,62.94,64.25,74.19,8.71
2025-02-09,LOC0008,Lake Victor Gaming Center,Southeast,Bar,2025,2,1,1,Sunday,1,16,5,5,3,449.92,380.78,0.0,69.14,3,44,0,-10.82,21.84,59.84,44.99,43.48,4.57
2025-02-09,LOC0009,Coxberg Gaming Center,West,Entertainment Center,2025,2,1,1,Sunday,1,22,7,7,4,339.79,314.55,0.0,25.24,5,29,0,33.68,18.71,28.46,46.33,45.93,5.43
2025-02-09,LOC0010,South Patrickmouth Gaming Center,Northeast,Entertainment Center,2025,2,1,1,Sunday,1,13,4,4,3,153.85,140.2,0.0,13.65,1,27,0,32.57,12.49,46.68,25.28,32.98,3.14
2025-02-10,LOC0001,North Judithbury Gaming Center,Northeast,Casino,2025,2,1,2,Monday,0,25,5,5,5,721.61,648.69,0.0,72.92,5,120,0,43.3,52.81,22.59,51.01,67.17,6.57
2025-02-10,LOC0002,North Jefferyhaven Gaming Center,Midwest,Bar,2025,2,1,2,Monday,0,21,5,5,4,3078.64,2651.88,0.0,426.76,5,117,0,91.06,40.1,27.97,38.96,39.15,6.43
2025-02-10,LOC0003,Lake Roberto Gaming Center,Southeast,Bar,2025,2,1,2,Monday,0,4,2,2,2,45.77,42.69,0.0,3.08,3,194,0,43.61,129.23,39.77,66.85,44.55,6.14
